acousticness;danceability;duration_ms;energy;instrumentalness;loudness;speechiness;tempo;key;popularity
0.21;0.70;324190.45;0.58;0.01;-13.03;0.04;112.93;11;nivel 4
0.71;0.55;231809.45;0.37;0.01;-15.04;0.08;101.37;11;nivel 4
0.15;0.69;249937.67;0.47;0.00;-10.62;0.05;125.24;1;nivel 4
0.19;0.61;239025.00;0.51;0.00;-7.67;0.05;135.24;2;nivel 4
0.97;0.39;261227.00;0.06;0.01;-20.38;0.04;136.99;0;nivel 4
0.30;0.68;332098.00;0.55;0.00;-10.70;0.08;112.24;5;nivel 4
0.75;0.61;193580.00;0.35;0.91;-17.07;0.04;117.15;2;nivel 4
0.27;0.73;167934.74;0.39;0.03;-11.44;0.04;122.65;9;nivel 4
0.50;0.55;229140.00;0.32;0.00;-11.41;0.03;115.30;8;nivel 4
0.38;0.47;176000.00;0.59;0.00;-7.44;0.04;105.56;5;nivel 4
0.87;0.50;145373.00;0.12;0.01;-22.78;0.03;107.72;11;nivel 4
0.08;0.46;208547.00;0.74;0.00;-3.19;0.03;91.88;9;nivel 4
0.70;0.26;279693.00;0.63;0.00;-5.59;0.04;168.35;4;nivel 4
0.95;0.50;166040.00;0.32;0.88;-15.03;0.04;145.80;9;nivel 4
0.05;0.42;199533.00;0.50;0.96;-16.26;0.03;100.10;11;nivel 4
0.05;0.52;261837.00;0.63;0.08;-12.28;0.04;130.26;2;nivel 4
0.35;0.68;174747.00;0.70;0.02;-6.48;0.09;96.16;10;nivel 4
0.60;0.61;188753.50;0.27;0.01;-13.90;0.04;82.08;3;nivel 4
0.05;0.82;175553.50;0.65;0.00;-8.02;0.04;105.89;11;nivel 4
0.46;0.86;198200.00;0.45;0.20;-11.68;0.07;110.48;10;nivel 4
0.40;0.64;167987.00;0.57;0.00;-3.59;0.04;167.89;2;nivel 4
0.02;0.48;275933.00;0.52;0.00;-15.29;0.03;121.30;5;nivel 4
0.49;0.40;239497.64;0.44;0.00;-10.41;0.04;118.12;0;nivel 4
0.28;0.37;321533.00;0.52;0.50;-9.15;0.03;128.14;2;nivel 4
0.14;0.72;355800.00;0.39;0.00;-6.37;0.03;82.05;6;nivel 4
0.19;0.85;250400.00;0.54;0.00;-3.75;0.33;75.28;2;nivel 4
0.47;0.64;208533.00;0.60;0.00;-15.54;0.10;163.99;7;nivel 4
0.66;0.33;244133.00;0.73;0.02;-7.47;0.06;161.36;7;nivel 4
0.51;0.50;205339.95;0.57;0.01;-6.67;0.03;109.36;7;nivel 4
0.33;0.52;264640.20;0.65;0.02;-8.92;0.06;121.74;0;nivel 4
0.98;0.66;174440.00;0.54;0.68;-8.45;0.04;96.61;3;nivel 4
0.28;0.50;262991.58;0.50;0.09;-12.34;0.06;120.32;7;nivel 4
0.06;0.43;247302.00;0.36;0.00;-14.34;0.03;81.12;11;nivel 4
0.04;0.76;109493.00;0.98;0.00;-3.75;0.22;93.65;5;nivel 4
0.32;0.42;420253.33;0.53;0.20;-13.58;0.04;125.88;9;nivel 4
0.22;0.85;328009.00;0.67;0.00;-7.81;0.27;88.39;6;nivel 4
0.57;0.58;101883.00;0.92;0.91;-6.07;0.06;118.53;0;nivel 4
0.10;0.58;168533.00;0.62;0.00;-8.22;0.03;94.98;3;nivel 4
0.30;0.43;414350.00;0.65;0.10;-12.08;0.07;90.84;6;nivel 4
0.52;0.55;490827.00;0.69;0.01;-10.03;0.08;124.62;10;nivel 4
0.16;0.61;233413.20;0.62;0.02;-12.43;0.03;125.16;9;nivel 4
0.05;0.90;243436.29;0.52;0.00;-11.31;0.19;101.01;6;nivel 4
0.16;0.84;352173.00;0.34;0.00;-8.23;0.38;78.00;4;nivel 4
0.28;0.76;289517.40;0.53;0.00;-9.54;0.05;126.62;2;nivel 4
0.00;0.65;533344.00;0.77;0.83;-8.99;0.05;134.37;1;nivel 1
0.01;0.27;151563.00;0.96;0.00;-6.24;0.15;131.55;4;nivel 4
0.35;0.69;221602.39;0.41;0.03;-11.35;0.05;111.72;0;nivel 4
0.61;0.55;164634.36;0.50;0.00;-8.33;0.03;120.59;0; nivel 2
0.34;0.63;273600.00;0.48;0.01;-13.93;0.05;109.63;2;nivel 4
0.21;0.40;303844.33;0.62;0.00;-6.67;0.07;138.61;7;nivel 4
0.32;0.69;320267.00;0.42;0.00;-11.31;0.09;76.84;2;nivel 4
0.03;0.35;346533.00;0.52;0.79;-9.34;0.03;167.79;7;nivel 4
0.00;0.62;125639.00;0.87;0.51;-7.11;0.14;129.98;1;nivel 4
0.25;0.77;215386.50;0.44;0.00;-11.89;0.13;86.37;7;nivel 4
0.55;0.57;364533.00;0.32;0.00;-14.73;0.04;122.49;8;nivel 4
0.77;0.50;151326.09;0.28;0.01;-12.79;0.06;108.60;6;nivel 3
0.01;0.49;111423.50;0.82;0.00;-6.64;0.06;127.82;7;nivel 4
0.08;0.62;302600.00;0.51;0.69;-9.80;0.03;73.02;1;nivel 4
0.55;0.47;207281.50;0.33;0.00;-11.52;0.04;112.27;10;nivel 4
0.07;0.75;326040.00;0.50;0.00;-13.06;0.04;98.02;0;nivel 4
0.01;0.35;295275.30;0.92;0.11;-9.89;0.11;129.41;11;nivel 4
0.84;0.25;221067.00;0.23;0.90;-16.95;0.04;84.20;8;nivel 4
0.74;0.50;206243.26;0.25;0.29;-17.12;0.05;121.01;2;nivel 4
0.04;0.86;247800.00;0.54;0.00;-5.54;0.34;95.92;10;nivel 4
0.35;0.44;385631.00;0.44;0.06;-13.67;0.03;107.31;7;nivel 4
0.66;0.41;214571.50;0.27;0.07;-16.28;0.03;107.81;2;nivel 4
0.06;0.77;362000.00;0.82;0.01;-6.46;0.03;114.88;9;nivel 4
0.23;0.53;285697.67;0.26;0.20;-17.83;0.07;122.23;0;nivel 4
0.17;0.36;281324.47;0.78;0.00;-8.78;0.06;127.09;0;nivel 4
0.01;0.33;125940.81;0.95;0.00;-3.83;0.09;144.63;7;nivel 4
0.97;0.56;173400.00;0.14;0.92;-23.90;0.03;83.42;5;nivel 4
0.22;0.78;346102.33;0.56;0.00;-11.22;0.05;132.95;3;nivel 4
0.00;0.71;160252.50;0.71;0.54;-8.98;0.06;126.96;7;nivel 4
0.39;0.52;262852.00;0.49;0.06;-11.64;0.04;125.40;6;nivel 4
0.43;0.69;225726.50;0.79;0.38;-11.41;0.04;111.45;5;nivel 4
0.99;0.22;245133.00;0.13;0.02;-17.44;0.04;125.64;7;nivel 4
0.98;0.15;340893.00;0.16;0.89;-20.19;0.04;81.19;9;nivel 4
0.18;0.80;169575.00;0.62;0.00;-12.84;0.03;133.70;4;nivel 4
0.64;0.44;216467.57;0.35;0.03;-13.52;0.05;114.58;10;nivel 4
0.26;0.77;317869.30;0.69;0.00;-11.79;0.06;121.15;2;nivel 4
0.01;0.60;266440.12;0.82;0.17;-8.54;0.05;123.75;9;nivel 4
0.06;0.42;136462.17;0.93;0.03;-4.54;0.12;130.22;9;nivel 4
0.64;0.35;146740.00;0.42;0.00;-15.22;0.04;122.03;1;nivel 4
0.93;0.50;106707.00;0.10;0.96;-20.19;0.07;119.22;2;nivel 4
0.58;0.62;117960.00;0.76;0.00;-13.36;0.94;61.07;8;nivel 4
0.86;0.58;174720.00;0.28;0.04;-17.81;0.03;122.77;8;nivel 4
0.47;0.56;176793.43;0.62;0.41;-9.54;0.04;122.72;7;nivel 4
0.67;0.64;141173.00;0.58;0.00;-7.74;0.05;127.20;2;nivel 4
0.16;0.45;242217.36;0.77;0.00;-6.05;0.06;116.46;9;nivel 4
0.15;0.50;255669.45;0.77;0.00;-9.44;0.05;113.74;4;nivel 4
0.15;0.52;221014.80;0.73;0.02;-7.71;0.05;132.18;2;nivel 4
0.20;0.51;223780.00;0.61;0.17;-12.13;0.04;125.29;7;nivel 4
0.31;0.43;246486.00;0.52;0.02;-9.04;0.03;124.06;2;nivel 4
0.16;0.52;259657.51;0.78;0.03;-5.76;0.07;127.18;9;nivel 4
0.52;0.64;266642.86;0.40;0.03;-14.67;0.04;104.63;7;nivel 4
0.91;0.21;197075.67;0.25;0.07;-14.61;0.03;97.23;6;nivel 4
0.06;0.86;306781.22;0.60;0.00;-11.81;0.33;121.94;9;nivel 4
0.27;0.56;282492.14;0.58;0.03;-9.43;0.04;122.98;7;nivel 4
0.87;0.44;341520.00;0.37;0.03;-17.02;0.05;132.21;8;nivel 4
0.56;0.52;270107.00;0.42;0.00;-14.11;0.04;138.23;6;nivel 4
0.88;0.42;250360.00;0.32;0.00;-12.33;0.06;77.49;3;nivel 4
0.01;0.48;280386.50;0.92;0.00;-6.97;0.06;127.79;1;nivel 4
0.16;0.60;193283.00;0.69;0.00;-7.38;0.03;98.36;1;nivel 4
0.06;0.68;276579.38;0.68;0.00;-8.68;0.22;113.50;1;nivel 4
0.90;0.19;201480.00;0.03;0.86;-26.76;0.04;136.64;2;nivel 4
0.44;0.53;310562.67;0.59;0.01;-10.99;0.03;106.98;7;nivel 4
0.45;0.85;259773.00;0.69;0.00;-6.30;0.07;131.86;5;nivel 4
0.30;0.75;278133.27;0.43;0.14;-14.06;0.21;102.54;1;nivel 4
0.70;0.63;194544.10;0.60;0.00;-15.01;0.21;123.07;7;nivel 4
0.19;0.71;203617.29;0.86;0.00;-3.96;0.07;92.84;4;nivel 4
0.58;0.55;281400.00;0.46;0.00;-11.48;0.03;82.02;8;nivel 4
0.11;0.64;256333.00;0.70;0.00;-5.17;0.04;120.18;10;nivel 4
0.70;0.41;252000.00;0.44;0.00;-11.33;0.03;167.16;9;nivel 4
0.82;0.37;146729.00;0.71;0.00;-6.48;0.07;173.44;0;nivel 4
0.02;0.54;461946.00;0.47;0.00;-14.88;0.05;163.93;11;nivel 4
0.71;0.56;186907.00;0.26;0.67;-13.02;0.06;105.11;7;nivel 4
0.83;0.58;176634.00;0.28;0.00;-10.89;0.03;100.61;11;nivel 4
0.95;0.37;295267.00;0.26;0.00;-12.01;0.03;115.02;5;nivel 4
0.02;0.89;474040.00;0.50;0.04;-8.28;0.10;112.00;9;nivel 4
0.00;0.32;274780.00;0.91;0.48;-7.05;0.05;88.91;2;nivel 4
0.98;0.36;118667.00;0.15;0.81;-20.19;0.04;157.40;3;nivel 4
0.03;0.54;316773.00;0.87;0.00;-11.75;0.04;156.08;0;nivel 4
0.05;0.26;167040.00;0.62;0.00;-2.71;0.04;166.14;3;nivel 4
0.75;0.39;258120.00;0.20;0.00;-16.85;0.05;102.43;10;nivel 4
0.24;0.59;228124.67;0.67;0.11;-8.31;0.03;149.65;4;nivel 4
0.05;0.77;241533.00;0.90;0.00;-5.20;0.05;106.04;7;nivel 4
0.67;0.33;244640.00;0.34;0.00;-10.17;0.03;104.68;11;nivel 4
0.94;0.25;257590.53;0.12;0.63;-22.57;0.04;115.57;2;nivel 4
0.03;0.38;183764.73;0.86;0.01;-4.86;0.06;162.51;9;nivel 4
0.02;0.83;244573.00;0.35;0.00;-11.29;0.06;82.06;0;nivel 4
0.22;0.38;235052.60;0.62;0.36;-10.14;0.04;125.55;0;nivel 4
0.53;0.63;215186.64;0.53;0.00;-8.19;0.04;122.77;0;nivel 4
0.98;0.15;340893.00;0.16;0.89;-20.19;0.04;81.19;9;nivel 4
0.03;0.80;312607.89;0.62;0.00;-9.34;0.25;127.03;11;nivel 4
0.02;0.52;243360.58;0.72;0.44;-9.79;0.04;147.43;2;nivel 4
0.01;0.83;209840.00;0.49;0.00;-11.56;0.23;101.98;7;nivel 4
0.02;0.32;313795.00;0.85;0.32;-7.25;0.07;124.54;1;nivel 4
0.09;0.60;220406.63;0.91;0.04;-5.14;0.07;109.10;9;nivel 4
0.75;0.54;35973.00;0.23;0.00;-24.76;0.05;148.17;4;nivel 4
0.18;0.28;158844.79;0.91;0.18;-8.79;0.10;160.88;4;nivel 4
0.55;0.60;219662.33;0.30;0.00;-11.99;0.04;130.02;10;nivel 4
0.00;0.71;284750.00;0.72;0.26;-10.58;0.03;107.30;0;nivel 4
0.99;0.36;281258.25;0.04;0.91;-27.51;0.05;109.25;9;nivel 4
0.95;0.48;274493.00;0.21;0.00;-18.74;0.10;84.74;9;nivel 4
0.19;0.45;246243.61;0.65;0.05;-11.36;0.06;124.45;9;nivel 4
0.01;0.58;196964.50;0.75;0.00;-4.18;0.04;117.09;10;nivel 4
0.00;0.38;197707.00;0.62;0.00;-12.36;0.05;164.96;9;nivel 4
0.36;0.49;235643.25;0.62;0.27;-8.59;0.05;121.33;6;nivel 4
0.71;0.40;261911.79;0.29;0.04;-14.94;0.10;107.51;5;nivel 4
0.82;0.55;333507.00;0.32;0.00;-10.84;0.04;81.59;7;nivel 4
0.09;0.78;311607.33;0.57;0.06;-13.13;0.05;125.63;5;nivel 4
0.79;0.33;174491.63;0.22;0.16;-14.18;0.07;105.36;10;nivel 4
0.21;0.68;377627.00;0.43;0.18;-10.95;0.06;134.50;0;nivel 4
0.98;0.22;583000.00;0.11;0.89;-23.74;0.04;90.72;2;nivel 4
0.04;0.47;252534.75;0.77;0.17;-8.12;0.05;130.55;9;nivel 4
0.04;0.50;337360.00;0.61;0.82;-10.00;0.05;169.94;8;nivel 4
0.61;0.47;176360.00;0.49;0.21;-13.42;0.04;98.63;4;nivel 4
0.00;0.67;260622.00;0.80;0.00;-4.60;0.18;142.49;4;nivel 4
0.00;0.32;169010.60;0.83;0.36;-8.71;0.06;145.26;11;nivel 4
0.37;0.48;308976.63;0.69;0.32;-7.88;0.06;113.33;5;nivel 4
0.01;0.56;268005.00;0.87;0.00;-11.57;0.09;87.61;8;nivel 4
0.77;0.46;196905.00;0.53;0.00;-4.72;0.03;150.10;2;nivel 4
0.10;0.44;189467.00;0.93;0.02;-8.53;0.05;115.06;11;nivel 4
0.40;0.47;261716.50;0.81;0.21;-7.38;0.04;111.09;7;nivel 4
0.55;0.49;447867.00;0.72;0.00;-8.58;0.10;201.89;5;nivel 4
0.28;0.46;233987.10;0.54;0.04;-11.35;0.09;128.23;7;nivel 4
0.84;0.65;236533.00;0.26;0.29;-17.22;0.06;115.25;5;nivel 4
0.93;0.35;172955.56;0.15;0.05;-17.81;0.06;125.91;5;nivel 4
0.21;0.45;372173.14;0.60;0.78;-14.52;0.06;130.54;10;nivel 4
0.23;0.73;299693.00;0.77;0.00;-7.29;0.06;121.17;7;nivel 4
0.62;0.68;137333.00;0.26;0.00;-26.50;0.04;125.03;11;nivel 4
0.48;0.78;222171.00;0.15;0.19;-19.64;0.16;118.96;1;nivel 4
0.04;0.84;246227.00;0.65;0.00;-8.70;0.08;121.75;1;nivel 4
0.15;0.50;255669.45;0.77;0.00;-9.44;0.05;113.74;4;nivel 4
0.12;0.60;282467.00;0.54;0.00;-12.00;0.03;110.54;11;nivel 4
0.40;0.61;142646.63;0.51;0.00;-11.46;0.06;130.92;7;nivel 4
0.69;0.51;202027.00;0.49;0.00;-10.75;0.03;108.15;7;nivel 4
0.47;0.63;257886.50;0.38;0.00;-12.44;0.06;117.72;5;nivel 4
0.30;0.51;210440.00;0.89;0.00;-6.13;0.05;112.54;7;nivel 4
0.88;0.51;228545.59;0.12;0.05;-22.54;0.10;101.04;11;nivel 4
0.62;0.66;248608.67;0.39;0.00;-12.40;0.32;109.11;2;nivel 4
0.00;0.21;152093.00;0.92;0.05;-6.76;0.06;198.06;11;nivel 4
0.45;0.60;317155.33;0.57;0.00;-11.59;0.09;150.61;6;nivel 4
0.52;0.70;149788.88;0.50;0.00;-8.51;0.05;124.71;5;nivel 4
0.68;0.32;316850.37;0.27;0.64;-21.66;0.04;104.19;0;nivel 4
0.16;0.60;299294.20;0.55;0.00;-9.45;0.04;130.83;11;nivel 4
0.95;0.48;274493.00;0.21;0.00;-18.74;0.10;84.74;9;nivel 4
0.89;0.73;148467.00;0.27;0.00;-14.01;0.08;108.76;11;nivel 4
0.15;0.65;232853.00;0.81;0.00;-4.11;0.31;199.97;11;nivel 4
0.83;0.54;316973.00;0.24;0.00;-16.80;0.11;123.55;2;nivel 4
0.19;0.77;273640.00;0.92;0.00;-6.70;0.26;88.19;5;nivel 4
0.03;0.37;244200.00;0.96;0.00;-4.14;0.19;159.13;4;nivel 4
0.40;0.30;358883.06;0.47;0.59;-13.11;0.04;127.32;2;nivel 4
0.46;0.56;242667.07;0.43;0.00;-13.80;0.03;116.16;0;nivel 4
0.00;0.35;448493.00;0.84;0.75;-8.39;0.04;104.98;10;nivel 4
0.45;0.58;199206.00;0.61;0.39;-10.57;0.05;117.36;2;nivel 4
0.89;0.51;126147.00;0.16;0.00;-15.74;0.09;127.80;9;nivel 4
0.74;0.40;173960.00;0.18;0.00;-17.66;0.05;101.52;7;nivel 4
0.03;0.82;274181.00;0.52;0.00;-8.01;0.05;115.10;0;nivel 4
0.49;0.58;217101.40;0.53;0.00;-9.29;0.04;152.47;6;nivel 4
0.76;0.38;428720.10;0.39;0.52;-17.01;0.05;125.04;9;nivel 4
0.97;0.16;142580.00;0.03;0.42;-27.69;0.04;128.18;5;nivel 4
0.32;0.56;294960.00;0.29;0.00;-14.46;0.03;141.90;9;nivel 4
0.37;0.38;139533.00;0.50;0.00;-9.45;0.04;140.79;0;nivel 4
0.78;0.33;232356.14;0.25;0.23;-18.74;0.04;131.78;9;nivel 4
0.90;0.46;483133.00;0.15;0.89;-21.17;0.04;80.98;3;nivel 4
0.31;0.17;169520.00;0.27;0.14;-12.21;0.03;205.86;5;nivel 4
0.40;0.60;186573.25;0.58;0.00;-11.44;0.09;108.03;4;nivel 4
0.66;0.55;320493.00;0.54;0.01;-9.43;0.03;95.88;3;nivel 4
0.46;0.51;190706.67;0.65;0.69;-10.15;0.05;119.75;9;nivel 4
0.09;0.58;259383.00;0.76;0.00;-5.11;0.03;110.35;7;nivel 4
0.89;0.40;173960.00;0.23;0.00;-17.10;0.06;142.66;5;nivel 4
0.09;0.77;295333.00;0.87;0.00;-6.63;0.30;91.10;1;nivel 4
0.35;0.71;170560.00;0.45;0.00;-11.65;0.04;119.47;7;nivel 4
0.87;0.56;184733.00;0.23;0.00;-13.72;0.05;119.23;7;nivel 4
0.58;0.48;189363.90;0.41;0.00;-12.74;0.05;128.99;0;nivel 4
0.63;0.71;274893.00;0.57;0.00;-12.13;0.11;113.13;2;nivel 4
0.47;0.66;252015.27;0.49;0.00;-9.14;0.03;116.99;7;nivel 4
0.93;0.47;261533.50;0.26;0.75;-18.75;0.04;142.34;2;nivel 4
0.36;0.67;237120.00;0.54;0.00;-13.75;0.04;138.10;3;nivel 4
0.95;0.49;209316.50;0.23;0.00;-11.01;0.03;107.50;0;nivel 4
0.16;0.32;196081.74;0.95;0.05;-4.80;0.14;139.14;2;nivel 4
0.83;0.17;429553.00;0.28;0.77;-16.48;0.04;81.12;7;nivel 4
0.86;0.35;328920.00;0.29;0.02;-15.23;0.12;77.38;0;nivel 4
0.88;0.43;262890.96;0.25;0.07;-15.64;0.12;88.67;0;nivel 4
0.68;0.68;53000.00;0.36;0.00;-15.71;0.28;132.45;0;nivel 4
0.06;0.88;242195.73;0.68;0.01;-11.48;0.20;126.90;7;nivel 4
0.21;0.69;228853.10;0.76;0.02;-7.96;0.06;123.02;11;nivel 4
0.00;0.40;197493.00;0.77;0.01;-12.54;0.04;177.75;11;nivel 4
0.00;0.43;271338.18;0.78;0.05;-9.19;0.06;130.76;11;nivel 4
0.09;0.69;260191.60;0.66;0.00;-8.05;0.07;94.41;11;nivel 4
0.79;0.37;555813.00;0.39;0.88;-13.65;0.05;111.93;10;nivel 4
0.15;0.66;222377.21;0.73;0.00;-7.49;0.24;109.50;8;nivel 4
0.98;0.36;367231.00;0.04;0.89;-28.98;0.05;101.55;11;nivel 4
0.27;0.55;245816.64;0.47;0.00;-12.04;0.04;116.92;9;nivel 4
0.76;0.34;265373.00;0.21;0.00;-16.44;0.03;96.55;11;nivel 4
0.81;0.60;277335.50;0.30;0.00;-10.19;0.14;110.16;9;nivel 4
0.97;0.34;205205.68;0.18;0.02;-18.50;0.06;99.93;1;nivel 1
0.27;0.59;344900.00;0.52;0.25;-11.52;0.04;101.09;2;nivel 4
0.57;0.41;186364.33;0.60;0.00;-8.34;0.05;73.96;9;nivel 4
0.60;0.41;163119.50;0.86;0.00;-6.37;0.10;140.72;5;nivel 4
0.92;0.53;315013.50;0.47;0.52;-16.14;0.04;112.57;6;nivel 4
0.31;0.64;232804.50;0.55;0.00;-12.20;0.04;119.86;9;nivel 4
0.58;0.39;203893.00;0.27;0.00;-14.28;0.03;149.53;2;nivel 4
0.98;0.48;187808.51;0.09;0.86;-25.35;0.06;97.91;9;nivel 1
0.69;0.66;114071.36;0.29;0.00;-19.56;0.23;106.43;0;nivel 4
0.11;0.64;305627.00;0.64;0.00;-5.03;0.08;129.02;1;nivel 4
0.27;0.73;167934.74;0.39;0.03;-11.44;0.04;122.65;9;nivel 4
0.96;0.24;318507.00;0.19;0.00;-14.31;0.04;71.03;7;nivel 4
0.99;0.21;308200.00;0.01;0.57;-35.21;0.04;90.45;7;nivel 4
0.59;0.74;146734.00;0.13;0.88;-19.05;0.05;81.77;0;nivel 4
0.04;0.46;70346.90;0.85;0.46;-8.25;0.14;126.50;1;nivel 1
0.00;0.60;214360.00;0.87;0.00;-11.74;0.05;122.12;4;nivel 4
0.01;0.28;168686.00;0.92;0.00;-4.48;0.12;174.98;6;nivel 4
0.07;0.77;244693.00;0.69;0.00;-7.53;0.03;110.42;7;nivel 4
0.73;0.50;178050.21;0.28;0.02;-16.35;0.07;115.60;5;nivel 4
0.04;0.40;250200.00;0.94;0.00;-6.71;0.11;131.41;5;nivel 4
0.02;0.55;264843.86;0.85;0.00;-10.17;0.05;136.04;6;nivel 4
0.08;0.82;253505.60;0.55;0.00;-9.20;0.28;96.02;1;nivel 4
0.54;0.39;297426.50;0.25;0.00;-16.77;0.03;80.59;11;nivel 4
0.25;0.51;206419.13;0.54;0.00;-9.00;0.03;110.81;0;nivel 4
0.92;0.56;224977.67;0.20;0.32;-15.80;0.03;140.89;9;nivel 4
0.59;0.48;218504.50;0.30;0.01;-18.58;0.10;122.52;9;nivel 4
0.11;0.56;255213.50;0.61;0.02;-9.64;0.03;103.08;0;nivel 4
0.02;0.44;177489.00;0.76;0.24;-8.35;0.08;149.73;2;nivel 4
0.00;0.25;308240.00;0.91;0.76;-8.52;0.06;134.49;7;nivel 1
0.00;0.68;214551.00;0.94;0.09;-4.30;0.04;119.00;1;nivel 3
0.01;0.83;209840.00;0.49;0.00;-11.56;0.23;101.98;7;nivel 4
0.01;0.59;253091.89;0.84;0.55;-6.41;0.08;130.00;4;nivel 1
0.30;0.75;248595.67;0.52;0.00;-8.53;0.32;91.86;6;nivel 1
0.89;0.51;203873.50;0.33;0.00;-15.20;0.18;86.46;5;nivel 1
0.84;0.44;145353.50;0.21;0.07;-16.00;0.05;120.62;7;nivel 4
0.54;0.66;273379.00;0.66;0.00;-6.29;0.04;116.72;7;nivel 1
0.81;0.46;123084.67;0.30;0.00;-13.07;0.03;100.75;10;nivel 3
0.00;0.27;635272.00;0.83;0.15;-6.90;0.06;85.40;0;nivel 4
0.98;0.36;367231.00;0.04;0.89;-28.98;0.05;101.55;11;nivel 4
0.24;0.68;248960.00;0.65;0.00;-5.57;0.03;129.26;7;nivel 1
0.91;0.61;342560.00;0.28;0.66;-17.34;0.04;103.70;10;nivel 4
0.54;0.46;404077.37;0.55;0.59;-13.91;0.04;112.26;9;nivel 4
0.93;0.52;189888.67;0.35;0.41;-15.40;0.04;114.78;5;nivel 1
0.36;0.72;334809.00;0.31;0.02;-14.17;0.06;119.86;6;nivel 4
0.88;0.60;267582.33;0.36;0.00;-17.07;0.79;105.85;11; nivel 2
0.17;0.57;167520.33;0.72;0.87;-8.37;0.04;123.97;5;nivel 4
0.00;0.81;331890.00;0.89;0.92;-4.52;0.04;128.01;2;nivel 3
0.00;0.45;239302.50;0.89;0.00;-7.24;0.09;126.09;11;nivel 4
0.90;0.52;234696.75;0.21;0.80;-17.66;0.05;109.12;2;nivel 4
0.20;0.74;221312.67;0.76;0.00;-5.63;0.12;144.89;10;nivel 4
0.96;0.45;166093.67;0.09;0.08;-22.52;0.09;120.94;7; nivel 2
0.50;0.60;77502.33;0.56;0.82;-20.80;0.05;137.68;10;nivel 1
0.28;0.59;249011.00;0.60;0.00;-4.64;0.04;79.54;7;nivel 4
0.87;0.58;173202.17;0.19;0.00;-12.39;0.13;97.36;8; nivel 2
0.85;0.39;104427.00;0.53;0.09;-11.10;0.03;161.30;6;nivel 4
0.01;0.47;152844.50;0.94;0.79;-8.16;0.05;137.99;1;nivel 4
0.00;0.43;114400.00;1.00;0.60;-5.47;0.06;136.98;7;nivel 1
0.88;0.50;168693.67;0.39;0.00;-12.94;0.04;99.41;7;nivel 1
0.41;0.66;210713.39;0.52;0.10;-11.33;0.05;122.28;9;nivel 4
0.97;0.69;164506.92;0.40;0.17;-14.21;0.20;113.36;7;nivel 1
0.13;0.58;221539.42;0.46;0.19;-10.81;0.04;117.64;8;nivel 4
0.31;0.64;232804.50;0.55;0.00;-12.20;0.04;119.86;9;nivel 4
0.62;0.52;298521.44;0.49;0.09;-11.44;0.07;123.70;6;nivel 4
0.10;0.36;209835.33;0.50;0.25;-13.49;0.04;137.15;7;nivel 4
0.98;0.70;153840.00;0.44;0.91;-7.82;0.04;144.88;8;nivel 4
0.02;0.81;403492.67;0.78;0.93;-9.65;0.07;124.73;8;nivel 1
0.99;0.51;206133.00;0.26;0.89;-18.50;0.09;149.89;2;nivel 1
0.27;0.63;248147.05;0.56;0.00;-9.17;0.03;117.61;11;nivel 4
0.00;0.49;392120.67;0.96;0.86;-7.53;0.06;137.68;6;nivel 1
0.09;0.78;311607.33;0.57;0.06;-13.13;0.05;125.63;5;nivel 4
0.97;0.14;371929.00;0.04;0.81;-27.53;0.04;91.78;2;nivel 3
0.99;0.38;283581.33;0.03;0.90;-29.44;0.06;78.10;7;nivel 4
0.82;0.61;162973.00;0.21;0.00;-13.60;0.06;105.74;5;nivel 4
0.87;0.57;185593.50;0.23;0.00;-12.04;0.04;119.35;8; nivel 2
0.96;0.38;295915.33;0.14;0.00;-17.83;0.09;105.05;7; nivel 2
0.05;0.75;257397.67;0.78;0.00;-9.78;0.14;111.39;8;nivel 4
0.73;0.57;252573.00;0.60;0.00;-5.25;0.16;80.31;8;nivel 4
0.03;0.49;142715.33;0.77;0.01;-4.82;0.05;131.34;11;nivel 1
0.38;0.36;189753.00;0.45;0.00;-8.46;0.08;187.45;10;nivel 4
0.02;0.66;198210.67;0.89;0.00;-4.08;0.07;127.98;9;nivel 1
0.30;0.47;307506.50;0.75;0.34;-13.23;0.07;103.27;7;nivel 4
0.02;0.47;318366.50;0.58;0.00;-9.86;0.03;122.04;7;nivel 4
0.89;0.47;242662.00;0.15;0.71;-15.41;0.04;98.36;2;nivel 4
0.00;0.77;230527.00;0.79;0.77;-4.60;0.07;124.66;1; nivel 2
0.99;0.58;206093.33;0.06;0.84;-28.62;0.05;95.03;9;nivel 1
0.30;0.74;274920.20;0.36;0.26;-15.74;0.22;110.83;9;nivel 4
0.06;0.40;214933.00;0.67;0.00;-10.10;0.04;108.17;2;nivel 4
0.02;0.51;178133.33;0.96;0.00;-2.18;0.16;149.92;11;nivel 3
0.03;0.55;198400.00;0.83;0.00;-3.29;0.04;150.04;9;nivel 4
0.16;0.79;174165.87;0.46;0.76;-11.52;0.09;117.05;9;nivel 4
0.04;0.85;403467.00;0.45;0.30;-10.71;0.27;117.85;11;nivel 4
0.01;0.27;158007.00;0.93;0.00;-4.73;0.13;154.43;11;nivel 4
0.03;0.60;217075.33;0.63;0.28;-9.66;0.05;132.09;2;nivel 4
0.01;0.55;333987.00;0.70;0.00;-8.79;0.03;115.95;2;nivel 4
0.41;0.80;273400.00;0.56;0.00;-8.63;0.15;83.97;4;nivel 4
