acousticness;danceability;duration_ms;energy;instrumentalness;liveness;loudness;speechiness;tempo;valence;key;popularity
4,85333E+15;3,63333E+15;7,18547E+15;5,62E+15;6,60667E+15;1,8E+16;-18687;92;122391;6,46667E+15;10;8333333333333330,00
8,72333E+15;4,31333E+16;2,34796E+16;3,02667E+15;7200000000;633;-10053;4,61333E+15;1,4017E+16;7,15667E+15;6;8333333333333330,00
4,49563E+15;4,63552E+15;7,03469E+15;8,49759E+15;4,58082E+14;4,61966E+15;-8,25303E+14;1,3539E+15;1,26502E+16;4,9669E+15;1;8344827586206900,00
5,25641E+15;5,03986E+15;9,34538E+15;5,09906E+15;2,05204E+16;2,68709E+16;-1,29132E+16;1,24518E+15;1,17311E+16;3,6084E+15;7;8348101265822780,00
9,38463E+15;5,71852E+15;1,44745E+16;9,47537E+15;1,5124E+16;1,35515E+15;-1,63878E+16;1,14402E+16;1,10495E+16;4,78259E+15;0;8425925925925930,00
9,48286E+15;7,02286E+15;1,8835E+16;2,98571E+15;3,02157E+15;1,88914E+16;-1,2556E+16;7,83286E+15;1,05842E+16;8,37429E+15;5;8428571428571430,00
9,86286E+15;4,66143E+15;1,81467E+16;373;30554;1,13857E+16;-2,30363E+16;9,51143E+14;1,15105E+16;4,65814E+15;2;8428571428571430,00
7,14143E+15;6,50286E+15;1,65088E+15;2,87714E+16;5534285714;2,08086E+16;-9876;3,42286E+16;1,20807E+16;5,73714E+15;1;8428571428571430,00
2,06019E+16;4,9197E+14;8,92739E+15;9,37909E+15;5,45314E+15;3,84061E+15;-6,31982E+16;7,81091E+14;1,26457E+16;3,37185E+15;6;8454545454545450,00
5,29473E+15;4,21636E+15;1,01051E+16;9,80636E+14;7,60382E+15;3,23545E+15;-6,10618E+15;8,34455E+15;1,3684E+15;4,04382E+15;7;8454545454545450,00
1,31733E+16;8,69333E+15;1639930;7,56667E+15;3,04533E+15;1,35667E+16;-4,634E+16;707;1,18286E+16;8,48333E+15;7;8466666666666670,00
9,52776E+14;5,62706E+15;1,82707E+16;1,59198E+16;2,84604E+15;2,09598E+16;-1,52143E+15;4,32247E+16;1,13692E+16;4,97353E+15;7;8494117647058820,00
9,81444E+15;4,99407E+15;1,68101E+16;2,1423E+15;2,37798E+15;1,9927E+15;-1,19579E+16;6,71852E+15;1,045E+16;5,58393E+15;9;8518518518518520,00
7,83947E+15;4,93789E+15;1,58904E+15;3,11368E+15;74353684211;1,65684E+16;-1,35264E+16;1,102E+16;1,07468E+16;4,95263E+15;4;8526315789473680,00
7,82733E+15;4,00111E+15;3,77574E+16;6,41111E+15;2,18235E+15;3,83667E+15;-1,00384E+16;2,25922E+16;1,11415E+16;5,68333E+15;2;8555555555555550,00
1,52667E+16;733;2,50428E+16;7,63667E+15;2,38567E+15;2,75667E+15;-4232;516;1,68004E+15;9,14333E+15;5;8566666666666670,00
8,96E+15;2,91286E+15;2,45583E+15;1,98714E+15;57291428571;7,35857E+15;-2,17376E+16;1,43371E+16;1,20966E+16;2,78143E+16;2;8571428571428570,00
933;7,12714E+15;1,87276E+16;6,30857E+15;5,52464E+15;1,63429E+16;-2,99271E+15;1,21486E+15;1,25318E+16;9,15714E+15;8;8571428571428570,00
2,37753E+15;7,34667E+15;23021525;6,69E+15;4693333333;1,66292E+16;-6,41475E+15;47425;12450225;6,525E+15;9;8583333333333330,00
9,70897E+14;3,52759E+16;2,3508E+15;2,13079E+15;3,73727E+15;2,21876E+15;-1,6364E+16;5,88207E+15;1,01327E+16;2,40703E+15;5;8655172413793100,00
6,86097E+15;5,67532E+14;1,51224E+16;3,89919E+15;5,72117E+16;2,30494E+15;-1,14544E+16;3,73048E+15;1,2519E+16;7,56065E+15;8;8661290322580650,00
981;6,29667E+15;1,76169E+16;2,10333E+15;8,85333E+15;3,69E+15;-16833;6,90333E+15;1,09895E+16;7,83333E+15;5;8666666666666670,00
3,4388E+16;4,93667E+15;778390;8,86333E+15;90093333333;6,19333E+15;-6026;1,13433E+16;130003;3,30333E+15;11;8666666666666670,00
9,83333E+15;43;2225110;1,05433E+16;1,0192E+16;1,63333E+16;-2,26783E+15;1,68533E+15;101655;3,42667E+15;7;8666666666666670,00
9,06333E+15;1,82333E+16;1692090;1,63233E+15;2,83354E+15;315;-13585;3,44333E+15;6,97173E+15;2,06733E+16;5;8666666666666670,00
8,65667E+15;455;1,51458E+16;232;0;1,70267E+16;-1,0744E+16;3,68333E+16;1,12753E+16;4,13667E+15;8;8666666666666670,00
8,36333E+15;6,32333E+15;1,84009E+16;4,23667E+15;0;3,45E+16;-8737;8,28667E+15;1,22647E+16;5,90667E+15;5;8666666666666670,00
2,17053E+16;6,74333E+15;3,40711E+16;8,89667E+15;629;1,53933E+16;-8,69367E+15;4,57333E+16;133076;3,21667E+15;4;8666666666666670,00
7,58333E+15;6,23667E+15;1,47044E+16;2,74667E+15;5,57667E+15;1,82033E+16;-2,1718E+16;1312;133438;8,00667E+15;9;8666666666666670,00
931;539;1,83498E+16;2,43667E+15;868;1,05667E+16;-20136;3,77667E+15;1,24297E+16;8,43E+15;0;8666666666666670,00
6,03223E+16;4,71803E+15;1,23562E+16;8,76121E+15;4,05389E+15;3,25792E+15;-8,65164E+14;7,09061E+14;1,32487E+15;3,74568E+14;9;8681818181818180,00
9,75348E+15;3,06391E+16;4,62755E+15;1,82635E+16;8,79696E+15;1,20487E+16;-1,83803E+16;4,02304E+16;1,0767E+15;1,7993E+15;9;8695652173913040,00
9,65087E+15;7,25391E+14;1,63535E+16;3,50913E+15;20623478261;1,6213E+15;-1,31648E+16;1,444E+16;1,09004E+15;8,21565E+15;7;8695652173913040,00
9,44455E+15;425;1,7207E+16;1431;1,82706E+16;1,75136E+16;-1,57031E+16;6,30455E+15;1,15106E+16;3,62273E+15;8;8727272727272730,00
453259;3,15117E+15;5581604;4,52167E+15;7,99007E+15;1,9848E+15;-1,32715E+16;5,97267E+15;1,21766E+16;2,17343E+16;6;8766666666666670,00
9,91789E+15;4,25333E+15;1,46E+16;8,48176E+14;8,72024E+15;1,13551E+16;-2,5181E+15;5,6865E+15;1,04116E+16;2,31402E+15;0;8772357723577240,00
9,84243E+15;3,19182E+16;4,96124E+15;1,49922E+16;8,083E+15;1,39735E+16;-1,87488E+16;4,14991E+15;9,87669E+15;2,74579E+16;2;8785046728971960,00
9,42088E+15;3,31647E+15;2,5997E+16;1,81035E+15;4,35648E+16;2,90321E+15;-1,84599E+15;6,41265E+15;9,47749E+15;2,56062E+15;0;8823529411764710,00
8,38294E+15;6,30353E+15;1,66239E+16;5,50647E+15;4,16843E+16;1,53847E+15;-1,08143E+16;7,56118E+15;1,52154E+16;9,03647E+15;3;8823529411764710,00
4,49867E+16;6,33833E+15;2043875;7,94333E+15;5,74788E+15;2,43083E+15;-7,702E+15;697;1,23158E+16;1,90267E+16;2;8833333333333330,00
8,86167E+15;5,85167E+15;2757155;5,365E+15;6,24333E+15;1,26917E+16;-9,90883E+15;5,70667E+15;1,27937E+16;5,73333E+15;8;8833333333333330,00
8,48667E+15;4,91E+15;2,4552E+16;2,03667E+16;0;6,98333E+15;-1,46452E+16;4,63667E+15;1039045;4,92333E+15;10;8833333333333330,00
9,42333E+15;6,045E+15;2,02593E+16;2,78833E+15;0,0000049;308;-1,30012E+16;6,58833E+15;1,19194E+16;5,88333E+15;7;8833333333333330,00
289325;4,94083E+15;6,60894E+15;8,69917E+15;5,6325E+15;5,18167E+15;-6,94208E+15;12145;1,32995E+16;3,87767E+16;11;8833333333333330,00
1,54133E+16;7,49333E+15;2,81738E+16;7,21167E+15;1,16618E+16;1,3145E+16;-7,67083E+15;1,32167E+16;1,38654E+16;8,64167E+15;4;8833333333333330,00
8,58787E+15;4,85083E+15;8259725;9,05583E+15;7,38417E+15;2,84533E+16;-104885;5,13833E+15;1,36783E+16;5,39917E+15;7;8833333333333330,00
1,10471E+16;7,10143E+15;3,6026E+15;7,27286E+15;6,18914E+15;1,25543E+16;-9,79986E+14;4,71857E+15;1,18294E+16;2662;8;8857142857142860,00
7,91565E+15;6,6113E+15;2,03836E+15;2,35683E+15;4,64725E+15;1,55548E+16;-1,61256E+16;7,04696E+15;1,20708E+16;6,93304E+15;1;8869565217391300,00
3,50733E+15;5,59333E+15;1,88543E+16;6,81889E+15;6,52954E+15;2,351E+15;-7,18233E+15;4,46667E+15;1,17512E+16;7,17333E+15;2;8888888888888890,00
3,50733E+15;5,59333E+15;1,88543E+16;6,81889E+15;6,52954E+15;2,351E+15;-7,18233E+15;4,46667E+15;1,17512E+16;7,17333E+15;2;8888888888888890,00
6,88556E+15;5,21667E+15;2,97769E+16;4,57778E+15;6,55556E+15;3,74444E+15;-1,05727E+16;4,43744E+15;1,00473E+16;3,27333E+15;10;8888888888888890,00
5,24556E+15;5,07889E+15;2548490;3646;1,29513E+16;1,721E+16;-1,10353E+16;3,21222E+15;9,98992E+15;3,78778E+16;5;8888888888888890,00
3,50733E+15;5,59333E+15;1,88543E+16;6,81889E+15;6,52954E+15;2,351E+15;-7,18233E+15;4,46667E+15;1,17512E+16;7,17333E+15;2;8888888888888890,00
4,72091E+14;5,28273E+15;3,21914E+16;4,92818E+15;8780186;9,94727E+15;-1,08768E+15;4,27182E+15;1,13775E+16;6,22364E+15;7;8909090909090910,00
7,06833E+15;2,42058E+15;17781675;2,87583E+16;446775;1,679E+16;-1,14777E+16;3,29583E+15;1,00639E+16;3,0125E+15;0;8916666666666670,00
9,20544E+15;3,17384E+15;3,84047E+15;1,55382E+16;7,52151E+15;1,91518E+15;-2,17957E+16;4,27515E+16;1,12994E+16;2,51046E+15;0;8955882352941180,00
9,85722E+15;5,37417E+15;1,95396E+15;2,08999E+16;4,63593E+15;2,33417E+15;-1,28893E+15;1,50315E+15;1,03173E+15;6,33273E+15;9;8968609865470850,00
9,05959E+15;3,38263E+15;2,91961E+16;1,47861E+16;1,91713E+15;2,06844E+16;-2,04475E+16;1,03014E+14;1,05996E+16;1,9321E+15;7;9041095890410960,00
8,94091E+14;2,15218E+15;2,20875E+15;4,61727E+15;6,42066E+15;3,84655E+15;-1,18306E+16;1,18964E+16;9,79151E+14;2519;9;9090909090909090,00
5,62545E+15;6,60091E+15;2,13002E+16;401;37845454545;1,66609E+15;-1,10197E+16;1964;1,37247E+16;2,92227E+15;9;9090909090909090,00
1,71127E+16;7,49727E+15;2,47727E+16;5,50818E+15;1,26872E+16;1,18627E+16;-7,44391E+16;9,39091E+15;1,06936E+15;5,18364E+15;8;9090909090909090,00
9,52364E+15;6,04273E+15;1,73079E+16;4,47636E+15;1,86101E+16;6,98909E+15;-1,06343E+16;7,31273E+15;1,12617E+16;5,56636E+15;3;9090909090909090,00
9,90156E+15;6,15978E+15;1,80144E+16;2,99644E+15;5,51048E+15;1,29209E+15;-1,36161E+15;5,09089E+14;1,40667E+16;7,61133E+15;10;9111111111111110,00
9,88034E+15;2,98862E+15;2,21359E+16;3,30793E+16;5,29396E+15;2,25397E+15;-1,10665E+16;6,45862E+15;9,54843E+13;3,07797E+15;2;9137931034482760,00
9,54667E+15;3,97556E+15;1,68373E+16;3,20563E+16;3,69474E+15;1,76352E+16;-1,08758E+16;5,73E+16;1,06466E+16;4,24041E+15;10;9148148148148150,00
9,12053E+15;2,91421E+15;2,31164E+15;1,80758E+15;3,43118E+15;1,46189E+16;-1,89025E+16;4,73474E+15;1,14772E+15;2,38911E+16;7;9157894736842100,00
907;4,68583E+15;19271675;2,74583E+15;8,23723E+15;1,6585E+16;-1,29262E+16;5,57417E+15;1,02902E+16;43525;0;9166666666666670,00
9,3157E+15;3,82453E+15;4,28585E+15;2,4588E+16;4,88976E+15;1,85006E+15;-1,71306E+16;4,97384E+16;1,0462E+16;3,12658E+15;5;9174418604651160,00
7,75545E+15;593;1,83355E+16;321;3,53022E+15;505;-1,55025E+15;1,32291E+15;1,22976E+16;6,51E+15;9;9181818181818180,00
7,56931E+14;6,55207E+15;1,647E+16;2,82584E+16;5,66542E+15;1,65631E+16;-1,26132E+15;3,57613E+15;1,17988E+16;6,77995E+15;4;9193548387096770,00
8,95615E+15;3,59385E+16;2,30176E+16;9,69923E+14;1,5635E+16;2,24362E+16;-2319;5,36769E+15;9,63805E+15;2,73823E+15;0;9230769230769230,00
7,94758E+15;5,27455E+15;3,59362E+15;3,60015E+15;17086832;1,70194E+15;-1,34828E+16;7,20152E+14;1,16184E+16;6,25758E+15;5;9272727272727270,00
2,49482E+16;6,86926E+15;2,45239E+14;8,01773E+15;9,7663E+14;1,06676E+16;-5,6654E+16;9,94286E+15;1,4175E+16;7,97148E+15;0;9295566502463050,00
7,77725E+15;2,57629E+16;1,37637E+16;1,88739E+15;5,66914E+15;1,54321E+15;-1,9937E+16;4,58266E+15;9,565E+14;1,30447E+16;10;9311926605504590,00
2,47713E+15;6,48067E+15;3718946;8,82533E+15;7,08333E+15;2,11773E+16;-5,9158E+15;6,29467E+15;1,28473E+16;4,37453E+15;6;9333333333333330,00
7,73333E+15;7,2E+15;1459780;2,73333E+15;7400000000;2,43333E+15;-1,15403E+16;4,17667E+16;1,10493E+16;7,47333E+15;7;9333333333333330,00
8085;6,59E+15;1339305;6705;2,65292E+16;4,06767E+16;-6,38617E+15;1296;126286;7,19167E+15;5;9333333333333330,00
6,29467E+15;4,35E+15;8,57497E+15;9,19333E+15;2,59E+16;4,05667E+15;-1,2404E+16;5,74667E+16;1,33881E+16;7,55667E+15;0;9333333333333330,00
8,83333E+15;4,60583E+15;2,06699E+16;4,81417E+15;6,89667E+15;16015;-1,16068E+16;4,385E+16;1,22491E+16;6,87583E+15;5;9333333333333330,00
9,52667E+15;2,67667E+16;2,91218E+16;3,57333E+15;2,0535E+16;1,74E+16;-1,18443E+16;413;1,00373E+16;1012;9;9333333333333330,00
968;762;1,54844E+16;284;2,9244E+16;1,17167E+16;-1,53417E+16;1,57733E+16;9061;9,45667E+15;2;9333333333333330,00
1,737E+16;4,26667E+15;585690;9,29667E+15;5,24018E+15;3,54E+16;-6441;1116;1,30448E+16;3,32333E+16;4;9333333333333330,00
9,56667E+15;6,08333E+15;2,05329E+16;3,45667E+15;0,00242;342;-1,33003E+16;1,95067E+15;8,73123E+15;6,43333E+15;0;9333333333333330,00
9,86331E+15;3,66892E+16;3,43582E+15;146707;8,28024E+15;1,30209E+15;-2,12626E+16;5,31569E+16;1,04102E+16;2,63442E+15;0;9346153846153850,00
9,45412E+15;3,40824E+16;2,36271E+16;1,01843E+15;8,02176E+15;1,23929E+15;-27845;3,97353E+15;1,0581E+16;1,85471E+16;0;9352941176470590,00
5,63195E+15;5,56065E+15;2,03384E+16;6,43299E+15;6,90597E+15;1,44714E+16;-5,45836E+15;6,46922E+15;1,17649E+15;5,99688E+15;2;9376623376623380,00
6,07077E+15;6,40462E+15;1,75972E+15;5,62E+15;1,47337E+16;2,24177E+16;-9,15723E+15;959;1,188E+16;8,07385E+14;2;9384615384615380,00
2,98241E+16;6,93759E+15;1,21067E+16;2,00422E+15;2,31204E+16;1,96048E+14;-1,9254E+15;9,21459E+15;1,10732E+16;5,36123E+15;0;9416195856873820,00
8,31417E+15;5,58421E+15;1,55145E+16;8,22368E+15;3,56804E+15;3,64863E+16;-1,00088E+15;7,84263E+15;1,29883E+15;3,78316E+15;11;9421052631578950,00
6,77185E+15;7,49774E+15;2,12882E+16;6,74194E+15;2319354839;2,12274E+15;-6,69229E+15;2,97581E+15;1,0599E+16;4,86248E+15;1;9451612903225810,00
9,00909E+15;4,49909E+15;1,27782E+16;1,93145E+16;50112727273;2,42855E+16;-1,49785E+16;4,67273E+15;1,25845E+15;4,61727E+15;3;9454545454545460,00
7,07015E+15;7,11E+15;2,26923E+15;6,33538E+15;0,04598;1,72408E+16;-7,39292E+15;1,28015E+15;1,19742E+16;5,65462E+15;0;9461538461538460,00
8,26308E+15;4,83769E+15;1,74342E+16;3,17538E+16;5,3662E+16;1,98262E+16;-1,39068E+16;1,06223E+16;1,21654E+16;6,30231E+15;0;9461538461538460,00
6,56497E+15;5,62979E+15;1541910;3,75567E+15;5,27038E+15;2,39631E+15;-1,18579E+16;3,91041E+16;1,23289E+16;7,10701E+15;5;9474226804123710,00
5,91386E+15;5,67027E+14;8,48511E+15;9,11216E+14;5,23983E+15;3,44997E+15;-6,4543E+16;8,35568E+15;1,30654E+15;4,08838E+14;10;9486486486486490,00
2,43793E+15;6,12381E+15;2,37556E+15;4,29524E+15;9,13238E+15;2,51552E+15;-9,49305E+14;5,84476E+15;1,36073E+16;4,03662E+15;10;9523809523809520,00
6,58832E+15;5,68273E+15;1,46955E+16;8,32909E+15;5,23398E+15;2,16182E+15;-8,32409E+14;4,85273E+15;1,30781E+15;5,00691E+15;8;9545454545454540,00
8,01788E+15;4,03485E+15;1,41991E+16;2,28588E+15;8603030303;1,46136E+16;-1,36521E+16;3,50455E+15;1,16201E+15;4,23303E+16;5;9545454545454540,00
2,86305E+15;4,73444E+15;2,0617E+15;8,75E+15;4,35076E+15;2,92367E+15;-7,48856E+15;3,88111E+16;1,33304E+16;3,63556E+15;9;9555555555555560,00
2,87568E+16;4,81304E+15;1,14342E+16;9,07087E+15;1,47923E+16;366;-6,12943E+15;8,94E+15;1,30346E+16;5,46957E+15;6;9608695652173910,00
9,61296E+14;3,98815E+15;1,48659E+16;2,45689E+15;8,94054E+15;1,9067E+16;-1,57453E+16;1,26352E+16;9,344E+15;2,94189E+15;11;9629629629629630,00
8,35437E+15;2,74161E+16;3,69582E+16;1,74883E+16;6,78734E+15;2,0759E+15;-2,14545E+16;4,87465E+15;1,02163E+15;1,98755E+16;8;9633802816901410,00
1,85245E+16;6,30182E+15;2,81264E+15;5,09491E+15;7,45E+15;2,82818E+16;-8,64327E+15;4,88273E+16;1,18035E+16;1,09891E+15;9;9636363636363640,00
8,98333E+15;315;2012980;155;3156942;7,27667E+15;-2,26577E+15;3,34333E+16;1,02E+16;7,23667E+15;3;9666666666666670,00
5,06E+15;4,91333E+15;3,98973E+16;7,05333E+15;2856;4,22333E+15;-10093;5,71E+15;1,20135E+16;611;7;9666666666666670,00
943;3,71E+15;3,24635E+16;4,28667E+15;9,36E+15;8,00333E+15;-1,25297E+16;5,78667E+15;1,24672E+16;2,97333E+15;10;9666666666666670,00
90266666667;5,07333E+15;9,54587E+15;9,22667E+15;8,13E+15;4,08667E+15;-8,10333E+15;4,40333E+15;134048;6,22667E+15;0;9666666666666670,00
6,14889E+15;5,09222E+15;4,58819E+16;3,10778E+15;2,60665E+15;2,95E+16;-1,70001E+15;5,18111E+15;1,06796E+15;5,02333E+15;7;9666666666666670,00
9,75333E+15;2,26333E+16;1760090;1,42633E+16;1,10233E+16;1,08133E+16;-1,96793E+15;3,21667E+15;8,70113E+15;252;8;9666666666666670,00
9,88667E+15;5,61167E+15;2,01019E+16;2,18167E+16;6,77658E+15;1,40017E+15;-16044;1,07892E+16;9,79107E+15;6,70833E+15;9;9666666666666670,00
6,44394E+15;6,16111E+15;1,84709E+16;8,31333E+15;1,76202E+16;2,16089E+16;-6,94956E+15;6,06333E+16;1,33329E+16;6,14778E+15;0;9666666666666670,00
1,69567E+16;6,47333E+15;2,31959E+16;782;0;1,22467E+16;-5985;2,20333E+16;1,02594E+16;5,5E+15;6;9666666666666670,00
7,68557E+15;2,20915E+15;2,33262E+16;3,45754E+15;7,8786E+15;2,45931E+15;-1,21673E+16;3,99541E+15;9,99802E+15;1,92334E+16;5;9704918032786880,00
2,52026E+16;4,14746E+15;1,44802E+16;9,69524E+15;5,57004E+15;3,11681E+15;-7,05643E+15;7,88238E+15;1,3768E+15;4,50817E+15;6;9714285714285710,00
8763;5,72571E+15;9,52834E+15;8,39714E+15;1,62909E+16;2,54143E+15;-8,94671E+15;5,06857E+16;1,33282E+15;3737;7;9714285714285710,00
9,81793E+14;4,92379E+15;1,80093E+16;1,07921E+15;3,8055E+14;2,82655E+15;-2,23669E+16;1,84431E+16;1,04038E+16;3,81759E+15;7;9724137931034480,00
5,83341E+16;6,46067E+15;3,32606E+16;6,82733E+15;7,12021E+15;1,2522E+16;-84354;3,75667E+15;1,22212E+16;3,10533E+16;2;9733333333333330,00
8,0023E+15;42;9,95686E+15;9,50857E+14;5,35572E+15;4,88143E+15;-6,23979E+16;8,97214E+15;1,27843E+16;2,66843E+15;7;9785714285714290,00
7,21313E+15;3,04104E+15;2,00751E+16;3343;5,13631E+15;2,33258E+15;-1,38118E+16;3,64646E+15;1149044375;4,0165E+15;0;9791666666666670,00
9,78394E+15;3,3682E+16;3,72721E+15;1,52283E+16;8,12197E+15;2,06898E+15;-2,09658E+16;4,31438E+16;9,12223E+15;1,36123E+15;4;9795620437956200,00
9,66235E+15;3,47312E+15;4,33739E+16;1,31276E+15;5,24945E+15;1,614E+16;-1,86906E+16;4,43961E+15;1,01963E+16;3,52406E+16;7;9803921568627450,00
9,78306E+15;3,02922E+15;2,30417E+16;1,30936E+15;9,22361E+15;1,488E+16;-1,82901E+15;4,63694E+15;1,03635E+16;4,86083E+15;3;9805555555555560,00
3,92743E+15;499;2051230;5,46571E+15;1,21339E+16;2,54329E+16;-5,13414E+15;3,31429E+15;1,10411E+16;6,77714E+15;9;9857142857142860,00
8,50467E+15;5,406E+15;3,65009E+15;2,63133E+15;3,78785E+15;4,2552E+15;-1,71293E+16;5032;1,3467E+16;5,008E+15;0;9866666666666670,00
9,80619E+15;5,01929E+15;1,56457E+16;8,3269E+15;2,36645E+14;2,68948E+15;-2,37187E+15;1,54079E+16;1,0706E+16;3,80071E+16;10;9952380952380950,00
9,68824E+15;3,86588E+15;3,18548E+15;1,31203E+15;8,78059E+15;1,11047E+15;-2,28044E+15;4,54735E+15;1,06404E+16;2,17079E+16;4;10029411764705900,00
9,07952E+15;4,79546E+15;2,31625E+15;3,66152E+15;2,2483E+16;2,51187E+16;-1,1973E+15;6,92955E+15;1,10891E+16;6,58602E+14;0;10037174721189600,00
2,60749E+15;4,34559E+15;1,07551E+16;959;4,38925E+15;3,80441E+16;-6,62774E+15;1,05547E+16;1,36195E+16;4,325E+16;9;10058823529411800,00
9,27385E+14;3,16897E+14;3,30318E+15;1,46497E+16;6,06041E+15;1,99541E+15;-2,1359E+16;4,35128E+14;9,53776E+15;1,79569E+16;9;10076923076923100,00
9,19444E+15;4,13333E+15;3,39218E+15;229;1,28315E+15;2,06222E+15;-1,43039E+15;5,39333E+16;1,03292E+16;3,71222E+16;3;10111111111111100,00
1,40595E+16;4,78986E+15;2,2187E+16;9,14521E+15;5,82456E+15;2,9008E+15;-7,02756E+15;6,79493E+15;1,31593E+16;4,32859E+15;7;10112676056338000,00
7,93833E+14;5,51702E+15;9,43958E+15;8,74786E+15;288057685;4,61501E+15;-6,20321E+15;1,1711E+16;1,32207E+16;3,76738E+15;5;10142857142857100,00
9,64286E+15;3,18857E+16;2,19956E+15;3,18571E+16;1,36104E+16;2,63257E+15;-1,19517E+16;5,96714E+15;85215;2,52286E+15;0;10142857142857100,00
6,74E+15;5,67538E+15;1,43614E+16;3,68846E+15;5,03315E+15;2,02015E+15;-1,22931E+16;3,36385E+15;9,63717E+14;4,81769E+15;7;10153846153846200,00
1,42418E+16;3,23211E+16;3,7924E+14;9,59053E+15;1,1015E+16;8,68947E+15;-5,01216E+15;1,192E+16;1,21983E+16;1,60858E+15;3;10157894736842100,00
1,46711E+16;4,73421E+16;1,57647E+16;9,46526E+15;4,74184E+15;3,54711E+16;-6,58195E+16;9,75263E+14;1,35298E+15;3,20463E+15;6;10157894736842100,00
3,65133E+15;515;2117685;542;5,16783E+15;11995;-7,60417E+15;366;1264235;5,53667E+15;0;10166666666666700,00
9,09718E+15;5,52818E+15;2,54921E+15;7,69E+15;4,66727E+15;2,92045E+15;-6,04055E+16;9,45273E+15;1,28168E+15;3,00891E+15;7;10181818181818200,00
1,44893E+16;7,17182E+15;1,63511E+16;6,45455E+15;9,17235E+15;2,62291E+16;-7,5685E+16;2,04336E+16;1,38056E+16;3,20695E+16;1;10181818181818200,00
9,69935E+15;3,78435E+15;2,24245E+16;1,78106E+15;6,55182E+15;2,67201E+15;-1,66414E+15;9,16639E+15;1,00688E+16;2,18931E+16;0;10185185185185200,00
8,30239E+15;2,696E+15;2,91515E+14;1,82668E+16;6,55255E+15;1,48811E+15;-2,46534E+15;4,60565E+16;9,70129E+15;1,38957E+16;0;10217391304347800,00
9,81444E+15;5,33778E+15;1390740;9,81E+15;4,28189E+15;2,40556E+16;-2,29581E+16;2,53044E+15;1,07057E+16;4,00111E+15;7;10222222222222200,00
9,18262E+15;2,40979E+15;4,46496E+15;1,70495E+16;6,77316E+15;2,09326E+16;-1,87985E+16;4,26095E+15;1,00023E+16;1,24164E+15;2;10238095238095200,00
8,89857E+15;4,90143E+15;1,98309E+15;2,94857E+15;1,12024E+16;1,16957E+16;-1,02964E+16;1,24657E+16;1,40868E+16;546;2;10285714285714300,00
7,925E+15;6,53071E+15;5,13526E+15;2,87786E+16;8108571429;474;-1,81563E+15;9,62286E+15;1,11536E+16;3,73286E+15;11;10285714285714300,00
8,72857E+15;4,87714E+15;3,97505E+16;4,91E+15;2,29357E+15;2,49671E+15;-1,02857E+16;3,43571E+15;1,04129E+16;6,96857E+15;3;10285714285714300,00
7,86143E+15;6,94571E+15;1,68726E+15;2,72571E+15;1,31736E+16;9,13571E+15;-1,43309E+16;9,71143E+15;1,34933E+15;8,12571E+15;10;10285714285714300,00
8,72857E+15;4,87714E+15;3,97505E+16;491;2,29357E+15;2,49671E+15;-1,02857E+16;3,43571E+16;1,04129E+16;6,96857E+15;3;10285714285714300,00
5,78833E+15;6,66355E+15;2,273E+15;3,91829E+15;3,15234E+16;1,51771E+16;-1,70053E+16;5,10226E+15;1,24085E+16;5,88158E+15;11;10322580645161300,00
9,59333E+15;445;1,66094E+16;9,17333E+15;7,77287E+15;8,84667E+15;-22518;8,59E+15;1,20944E+16;451;7;10333333333333300,00
7,672E+15;6,50733E+15;5,02889E+15;2,81067E+16;7568000000;4,88E+15;-1,82441E+15;9,62467E+15;1,0942E+16;3,67933E+15;11;10333333333333300,00
1,22278E+16;7,28E+15;2,23515E+16;8,17333E+15;5,39667E+15;3009;-5,84733E+15;5,34667E+15;121684;598;1;10333333333333300,00
7,62333E+15;5,76E+15;1,59609E+16;462;0;1,90167E+16;-8,08133E+15;486;1,2983E+16;8,06333E+15;2;10333333333333300,00
2569;5,59E+15;1126770;8,32667E+15;2,3935E+16;3,71667E+16;-7,33833E+15;4,1E+16;1,2934E+16;3,22333E+16;1;10333333333333300,00
7,62333E+15;5,76E+15;1,59609E+16;462;0;1,90167E+16;-8,08133E+15;486;1,2983E+16;8,06333E+15;4;10333333333333300,00
8,06833E+15;4,26278E+16;1,44953E+16;2,38594E+16;1,12139E+11;1,41383E+16;-1,30968E+16;3,72278E+16;1,19817E+16;4,44333E+15;5;10333333333333300,00
9,68933E+15;5,31467E+15;1,70745E+16;2,95933E+15;1,49914E+16;3,56733E+16;-1,3853E+16;1,63513E+16;1,3638E+16;6,588E+15;0;10333333333333300,00
4,12E+15;6,93333E+15;1089200;8,32667E+15;64333333333;1,21433E+16;-5,56233E+15;1,26667E+16;1,31318E+16;8,85E+15;7;10333333333333300,00
831;4,83667E+15;3286400;17;0,000096;1,99567E+16;-1,7299E+16;1,37933E+16;1,06585E+16;4,29667E+15;10;10333333333333300,00
9,10667E+15;541;2281110;5,49E+15;1,32687E+15;4,44667E+15;-9,92933E+15;1,04033E+16;9,33183E+15;954;11;10333333333333300,00
9,50333E+15;2,08E+16;3,68558E+16;1,50333E+16;6,14457E+15;1,53333E+16;-1,80983E+16;3,78333E+15;84354;2,78267E+15;0;10333333333333300,00
