acousticness;danceability;duration_ms;energy;instrumentalness;loudness;speechiness;tempo;key;popularity
0,49;0,37;179566,75;0,5;0;-11,99;0,04;80,48;2;24,75
0,54;0,45;210018,95;0,26;0;-12,14;0,05;110,95;7;32,24
0,03;0,45;364693;0,91;0,31;-7,06;0,04;90,32;2;24
0,85;0,53;149328;0,74;0;-7,19;0,04;141,81;2;24
0,96;0,27;445488,67;0,1;0;-23,51;0,05;84,81;3;24,67
0,99;0,19;360173;0,02;0,58;-28,88;0,05;109,64;6;24
0,29;0,76;182942;0,45;0,37;-12,32;0,18;85,55;10;24,5
0,57;0,5;176027;0,33;0;-10,45;0,03;114,2;7;24
0,84;0,54;399885,32;0,25;0,48;-15,03;0,05;90,39;0;24,76
0,92;0,32;312564,87;0,2;0,47;-17,16;0,06;102,5;0;0,24
0,57;0,56;235849,44;0,53;0,04;-8,96;0,08;110,95;2;24,76
0,78;0,37;240746,5;0,32;0,05;-13,48;0,05;117,65;7;24,5
0,55;0,63;157483,5;0,5;0;-11,47;0,04;102,5;7;24,5
0,28;0,29;279413;0,32;0;-17,09;0,03;89,37;5;24
0,59;0,54;184847,82;0,42;0;-8,7;0,03;121,14;7;24,27
0,79;0,33;218360;0,38;0;-12,2;0,05;81,41;9;24
0,99;0,21;156855,5;0,11;0,04;-22,05;0,04;108,56;9;24,14
0,82;0,65;68097,68;0,54;0;-14,18;0,92;105,03;1;24,24
0,45;0,66;199059;0,51;0;-7,82;0,04;115,05;5;24
0,26;0,4;280022,17;0,46;0,05;-12,18;0,04;115,71;2;24
0,47;0,65;182692,76;0,57;0,04;-12,44;0,06;113,68;1;24,77
0,71;0,56;161813;0,46;0;-11,73;0,03;92,66;7;24
0,72;0,47;151827;0,21;0;-13,42;0,03;103,64;9;24
0,73;0,47;155252,08;0,37;0;-12,13;0,05;112,76;5;24,76
0,64;0,68;298024,61;0,6;0,05;-10,05;0,05;105,29;7;29,24
0,72;0,51;140900;0,36;0;-12,38;0,04;107,88;7;24,34
0,85;0,68;113100;0,43;0;-16,79;0,3;115,18;3;24
0;0,71;190027;0,49;0,35;-16,64;0,04;124,24;2;24
0,08;0,62;183636;0,95;0;-4,1;0,05;110,94;2;24
0,76;0,5;292027;0,37;0;-12,22;0,03;136,92;0;24
0,79;0,55;148952,89;0,21;0,03;-14,44;0,06;117,26;0;28,24
0,83;0,57;203627;0,45;0;-12,8;0,08;109,4;7;24
0,75;0,66;178097;0,43;0,01;-9,79;0,03;119,87;5;24
0,89;0,4;236933;0,14;0;-16,91;0,04;90,36;10;24
0;0,64;664534;0,64;0,88;-9,79;0,04;136,01;1;24
0,98;0,42;241697;0,15;0;-19,07;0,09;110,5;6;24,5
0,13;0,83;209280;0,55;0,21;-9,67;0,09;85,97;6;24
0,57;0,47;170240;0,43;0;-12,1;0,03;94,13;3;24
0,66;0,59;264743;0,56;0;-10,45;0,06;98,05;7;24,44
0,85;0,68;113100;0,43;0;-16,79;0,3;115,18;3;24
0,81;0,45;256093;0,25;0;-16,53;0,05;84,96;6;24
0,75;0,57;206787;0,62;0,44;-11,41;0,04;88,29;6;24
0,96;0,68;138327;0,41;0;-9,59;0,03;119,16;3;24
0,51;0,61;302821;0,87;0,01;-6,39;0,04;155,45;7;24,5
0,72;0,47;195209;0,25;0,05;-16,7;0,03;116,36;7;24
0,17;0,67;195776,33;0,52;0;-7,77;0,26;98,36;7;24,33
0,07;0,23;204213;0,97;0;-4,12;0,11;185,75;2;24
0,04;0,49;215066,67;0,93;0,01;-2,58;0,13;149,94;5;24
0,85;0,44;209319,75;0,35;0;-11,53;0,14;118,02;0;24,25
0,48;0,67;215287,11;0,34;0;-13,2;0,56;99,89;10;24,11
0,09;0,79;195920,6;0,71;0;-4,8;0,04;121,98;0;24,6
0,17;0,63;223687,71;0,61;0,04;-7,53;0,05;117,41;4;0,24
0,25;0,45;148691;0,87;0;-7,23;0,13;162,34;2;24
0,42;0,76;140750;0,61;0;-9,73;0,04;128,5;9;23,75
0;0,46;257733;0,54;0;-12,13;0,05;133,57;2;23
0,43;0,59;277307;0,42;0,5;-13,48;0,06;130,27;0;23
0,66;0,53;239854,76;0,32;0,68;-18,41;0,06;111,46;7;23,5
0,03;0,61;267099,4;0,77;0;-6,81;0,18;92,94;5;23
0,6;0,46;550360;0,54;0;-12,74;0,08;98,04;8;23
0,02;0,75;415757,5;0,78;0,33;-9,61;0,07;117,05;10;23
0,95;0,35;209453;0,22;0;-16,14;0,04;106,02;5;23
0,1;0,78;233660;0,8;0;-2,62;0,04;110,15;5;23
0;0,5;52267;0,98;0,49;-10,47;0,13;130,79;0;23
0,84;0,55;169853,6;0,21;0,11;-13,21;0,04;88,97;5;23
0,26;0,7;353467;0,69;0,02;-11,94;0,06;125,43;6;23
0,01;0,52;161997,25;0,78;0,4;-8,73;0,06;133,77;9;23,25
0,92;0,61;261293;0,07;0,07;-14,58;0,07;65,93;5;23
0,99;0,45;178256,98;0,32;0,89;-16,41;0,05;109,83;2;23,54
0,94;0,24;525933;0,2;0;-18,03;0,04;83,41;11;23
0,43;0,59;277307;0,42;0,5;-13,48;0,06;130,27;0;23
0;0,48;176004,23;0,93;0,29;-7,3;0,07;136,36;6;7,23
0,61;0,69;133098,33;0,54;0;-7,27;0,04;118,33;5;23,67
0,94;0,28;157600,75;0,15;0;-15,49;0,04;97,24;7;23,38
0,65;0,47;118204,5;0,27;0,11;-20,52;0,03;180,03;3;23
0,04;0,57;237893;0,51;0;-6,11;0,04;111,44;1;23
0,94;0,24;525933;0,2;0;-18,03;0,04;83,41;11;23
0,84;0,29;233290,92;0,42;0,32;-9,12;0,04;113,68;10;0,23
0,94;0,22;423573,2;0,11;0,53;-25,86;0,04;87,7;11;23,4
0,87;0,55;178627;0,37;0;-13,63;0,05;180,11;3;23
0,67;0,44;360857,67;0,61;0,49;-5,57;0,04;130,03;4;23
0,88;0,54;262758,16;0,2;0,3;-15,64;0,06;108,45;7;23,51
0,58;0,48;156314;0,41;0;-15,99;0,36;125,43;0;23,75
0,53;0,28;263030;0,44;0;-6,82;0,04;87,3;7;23
0,73;0,67;149654,67;0,33;0;-9,17;0,33;111,78;10;23,33
0,86;0,56;190860,74;0,6;0;-13,98;0,86;95,71;10;14,23
0,99;0,47;43067;0,11;0;-19,94;0,11;90,09;3;23
0;0,8;439493;0,58;0,06;-9,22;0,07;94,26;11;23
0,01;0,77;231533;0,85;0;-4,27;0,04;118,75;8;23
0,39;0,64;152773,39;0,47;0,07;-13,35;0,18;123,78;7;23,94
0,2;0,42;171133,5;0,38;0;-11,32;0,03;85,07;9;23
0,78;0,36;157083,95;0,28;0;-12,54;0,03;103,4;10;27,23
0,21;0,65;239100;0,64;0,46;-8,13;0,06;120,19;6;23,5
0,76;0,47;175352,87;0,22;0;-16,76;0,04;113,49;8;23
0,91;0,57;180482,15;0,39;0,03;-10,91;0,1;116,44;7;23,85
0,04;0,69;462262;0,86;0;-9,97;0,08;118,88;1;23
0,92;0,38;138067;0,11;0;-14,35;0,04;104,98;6;23
0,44;0,5;227044,52;0,4;0;-15,59;0,04;118,56;7;23,33
0,77;0,58;128866,5;0,45;0;-6,27;0,03;126,03;9;23,5
0,81;0,51;167309,23;0,3;0,05;-13,31;0,08;116,02;0;23,06
0,67;0,62;235116;0,43;0;-13,79;0,04;119,65;2;23
0,88;0,64;142227;0,42;0;-11,23;0,05;111,65;9;23
0,22;0,68;337795,5;0,34;0;-18,08;0,94;101,19;3;13,23
0,94;0,24;525933;0,2;0;-18,03;0,04;83,41;11;23
0,32;0,4;327753,5;0,64;0;-7,04;0,03;178,76;5;23,5
0;0,43;142280,07;0,96;0,55;-7,44;0,08;135,69;1;23,6
0,18;0,48;160973;0,34;0;-11,36;0,03;119,71;0;23
0,86;0,48;220324,67;0,23;0,3;-15,17;0,03;95,37;6;23,67
0,32;0,76;288537,54;0,47;0,02;-13,5;0,06;116,83;9;29,23
0;0,42;197953;0,85;0;-8,14;0,06;132,7;11;23,5
0,6;0,59;166849,75;0,65;0,01;-6,77;0,04;120,58;11;23,5
0,1;0,68;204020;0,78;0,08;-6,99;0,06;128,03;5;23
0,09;0,64;245733;0,37;0,63;-15,27;0,03;109,14;2;23
0,03;0,31;276000;0,35;0;-16,03;0,04;64,91;7;23
0,5;0,46;294400;0,33;0;-12,39;0,04;123,47;8;23
0,04;0,57;204440;0,89;0;-5,12;0,04;126,96;11;23
0,82;0,63;308827;0,32;0;-14,05;0,2;128,43;5;23
0,13;0,65;660480;0,93;0,05;-7,57;0,05;90,87;10;23
0,99;0,34;234549,02;0,17;0,92;-19,87;0,04;97,52;8;1,23
0,01;0,46;337960;0,86;0;-9,73;0,05;147,56;6;23
0,65;0,65;192914,65;0,3;0,04;-17,43;0,03;118,17;2;38,23
0,59;0,56;418830,22;0,55;0,29;-10,39;0,05;118,75;5;23,04
0,71;0,73;154533;0,48;0;-10,74;0,13;97,94;7;23
0,48;0,64;154746,5;0,42;0,01;-9,07;0,04;147,85;8;23,5
0,09;0,7;264193,75;0,79;0,58;-7,35;0,06;126,98;6;23
0,87;0,49;175988,12;0,24;0,01;-11,97;0,05;105,55;9;23,61
0,01;0,8;369253;0,7;0,65;-9,26;0,05;115,23;10;23
0,82;0,58;172770;0,35;0;-14,66;0,08;118,1;8;23,75
0,03;0,29;168600;0,92;0,01;-6,06;0,09;155,68;8;23
0,85;0,43;207633,5;0,23;0,01;-13,56;0,06;107,12;0;23,34
0,2;0,59;228206;0,93;0;-2,64;0,34;94,98;11;23
0,41;0,82;243640;0,53;0;-10,55;0,06;120,25;2;23
0,33;0,53;173160,39;0,65;0,09;-6,12;0,07;124;10;8,23
0,9;0,4;271773;0,16;0;-16,99;0,04;85,18;7;23
0,22;0,68;337795,5;0,34;0;-18,08;0,94;101,19;3;13,23
0;0,71;349080;0,78;0,43;-6,4;0,03;105,89;7;23,5
0,15;0,78;265225,67;0,71;0;-7,63;0,17;108,22;1;23
0,33;0,77;434760;0,69;0,91;-8,02;0,08;106,37;8;23
0,77;0,42;125333;0,61;0;-8,96;0,08;100,79;5;23
0,84;0,11;354667;0,18;0;-15,15;0,04;65,69;10;23
0,94;0,24;525933;0,2;0;-18,03;0,04;83,41;11;23
0,68;0,5;217451,91;0,36;0,06;-14,6;0,04;106,35;0;23,48
0,35;0,4;268186,63;0,92;0,08;-6,34;0,12;139,25;9;23,13
0,99;0,22;185347;0,12;0,02;-15,2;0,05;90,45;3;23
0,7;0,59;178000;0,51;0;-12,73;0,08;119,96;10;23
0,98;0,41;199192,23;0,16;0,49;-16,94;0,05;97,09;7;0,23
0;0,42;66900,5;0,81;0;-7,26;0,07;128,05;6;22,5
0,89;0,37;260413,22;0,33;0,12;-13,84;0,04;131,61;9;6,22
0,37;0,6;196246;0,53;0;-7,42;0,09;157,51;6;44,22
0,26;0,58;217440;0,65;0;-10,72;0,09;103,98;7;22,5
0,78;0,83;171213;0,38;0,59;-10,9;0,04;107,26;2;22
0,95;0,29;237594,53;0,18;0,69;-19,64;0,04;99,99;9;22
0;0,48;149083,65;0,92;0,38;-6,39;0,05;133,54;2;8,22
0,01;0,37;316360;0,67;0,07;-12,38;0,04;93,89;7;22
0,98;0,37;246917,6;0,14;0,01;-18,94;0,11;103,75;4;22,4
0,98;0,27;175465,38;0,12;0,25;-24,7;0,08;98,15;7;22,52
0,9;0,18;862615,89;0,15;0,65;-17,94;0,04;92,09;8;1,22
0,96;0,59;179228;0,38;0,74;-9,38;0,03;123,6;8;22
0,93;0,36;83170,11;0,21;0,05;-15,25;0,03;118,79;8;29,22
0,5;0,66;144749,67;0,42;0;-10,5;0,05;114,92;9;22,75
0,98;0,35;152288,67;0,24;0,54;-18,17;0,05;117,86;0;22,33
0,01;0,58;257656,22;0,92;0,36;-4,92;0,15;131,1;9;2,22
0,39;0,57;203059,4;0,3;0;-13,13;0,38;93,78;10;22,6
0,9;0,42;248573;0,47;0;-12,36;0,08;141,61;6;22
0,03;0,77;310026,33;0,58;0;-8,91;0,18;144,8;11;22,33
0,87;0,47;322454,13;0,19;0,69;-19,81;0,04;105,33;0;22,46
0,01;0,61;176000;0,84;0;-9,3;0,05;128,16;1;22
0,93;0,46;300827;0,48;0;-11,56;0,28;87,53;0;22
0,62;0,45;187880;0,51;0;-8,79;0,08;113,8;8;22,39
0,77;0,46;144347;0,29;0;-12,98;0,03;95,3;11;22
0,05;0,55;249760;0,55;0;-11,25;0,13;174,59;1;22
0,33;0,6;329553;0,6;0,02;-14,49;0,05;106,71;7;22,5
0,66;0,49;234027;0,32;0;-11,6;0,03;119,7;6;22
0,73;0,57;275600;0,4;0;-12,02;0,12;96,69;5;22,5
0,97;0,45;164087,5;0,07;0,73;-19,57;0,04;118,53;5;22
0,29;0,44;349733;0,95;0,09;-10,72;0,05;124,26;9;22
0,26;0,76;242000;0,85;0,32;-9,76;0,09;119,2;10;22
0;0,58;137419,6;0,85;0,28;-7,74;0,06;130,22;5;22,6
0,49;0,49;159358,73;0,46;0,02;-12,62;0,04;126,48;0;22,55
0,62;0,56;237016,5;0,55;0;-4,57;0,06;96,04;0;22,5
0,45;0,67;228400;0,33;0;-16,37;0,06;126,77;2;22
0,99;0,51;184715;0,22;0,33;-13,46;0,04;103,2;11;22,67
0,48;0,62;234111,14;0,56;0;-5,96;0,07;112,89;0;15,21
0,89;0,59;193206,5;0,4;0;-11,35;0,17;97,4;0;21,5
0,54;0,68;186012;0,6;0;-7,71;0,13;117,99;5;21
0,01;0,64;45040;0,84;0;-6,9;0,06;128,01;1;21
0,01;0,56;148653;0,52;0,11;-12,98;0,03;124,39;2;21
0,49;0,68;186693;0,5;0,09;-6,98;0,03;124,09;2;21
0,95;0,29;224778,83;0,13;0,42;-24,61;0,04;102,58;7;21,88
0,97;0,14;371929;0,04;0,81;-27,53;0,04;91,78;2;21,33
0,99;0,22;154580;0,03;0,04;-29,16;0,06;126,97;3;21
0,87;0,33;241980,67;0,27;0,71;-19,17;0,04;109,33;9;7,21
0,97;0,31;72373;0,29;0,46;-16,37;0,03;94,91;7;21
0,88;0,29;295757,53;0,25;0,63;-18,42;0,04;104,65;7;21,16
0,48;0,64;172000;0,53;0;-7,82;0,06;108,74;0;21
0,94;0,22;204027;0,05;0;-23,06;0,04;74,36;8;21
0,56;0,42;436446,5;0,45;0,33;-21,09;0,06;104,9;10;21,5
0,43;0,63;238076,25;0,58;0;-5,38;0,08;103,5;4;21,5
0,3;0,54;260275,11;0,61;0,03;-9,5;0,03;121,18;0;21,47
0,84;0,61;165183,5;0,21;0;-13,23;0,04;112,95;5;21
0,97;0,43;116644,33;0,34;0,28;-20,15;0,06;146,2;7;21,67
0,8;0,55;225604,44;0,22;0,48;-15,92;0,04;122,11;7;21,44
0,69;0,35;135280,7;0,27;0,6;-13,42;0,03;103,12;0;21,78
0,86;0,58;173533,33;0,3;0;-14,4;0,05;117,08;1;21,11
0,97;0,59;188136,29;0,22;0,02;-14,87;0,07;136,27;9;21,53
0,84;0,57;338469,58;0,33;0,53;-15,17;0,05;111,67;1;21,67
0,31;0,46;399333,5;0,57;0,12;-12,48;0,05;133,46;1;21,75
0,08;0,94;240410,5;0,63;0;-8,43;0,23;101,69;7;21,5
0,09;0,34;222904,5;0,74;0,03;-9,52;0,08;150,88;9;21,67
0,51;0,58;163518,74;0,68;0,03;-9,47;0,1;117,54;9;21,81
0,94;0,54;184293,04;0,26;0,53;-13,65;0,07;135,65;8;7,21
0,88;0,66;173894,33;0,21;0,01;-12,68;0,06;116,03;5;21,42
0,08;0,73;312108,67;0,58;0,49;-9,18;0,13;110,66;2;21,33
0,02;0,78;186607,5;0,88;0,6;-5,87;0,07;118,02;5;21
0,85;0,62;155211,06;0,29;0,7;-15,09;0,04;110,89;0;21,71
0,45;0,56;247133,2;0,46;0;-11,48;0,29;131,73;4;21,4
0,97;0,8;189774;0,13;0,86;-20,5;0,04;74,98;4;21
0,05;0,87;237973;0,7;0,03;-9,76;0,12;121,53;0;21
0,63;0,38;286613;0,33;0;-10,43;0,03;176,65;0;21
0,95;0,38;248581,4;0,12;0,68;-21,71;0,05;112,49;2;21,2
0,22;0,24;239013,5;0,63;0;-8,65;0,04;167,85;9;21,5
0,6;0,27;191426,23;0,39;0,75;-13,58;0,04;103,52;0;20,92
0,08;0,69;202511;0,78;0;-6,89;0,04;129,06;4;20
0,87;0,38;635444,04;0,3;0,08;-10,85;0,04;116,77;5;20,65
0;0,45;400693,5;0,99;0,82;-6,38;0,06;139,48;6;20,5
0,63;0,44;154611,42;0,5;0,64;-10,45;0,05;119,18;0;20,86
0,19;0,48;251520;0,75;0,42;-9,21;0,12;105,82;7;20
0;0,5;116406;0,94;0,93;-6,01;0,05;131,89;0;20
0,99;0,22;156400;0,11;0,09;-24,48;0,05;77,8;7;20
0,99;0,48;152588;0,24;0,91;-15,49;0,06;97,15;2;20
0,06;0,69;254640;0,71;0,05;-7,56;0,05;84,98;10;20
0,99;0,22;156400;0,11;0,09;-24,48;0,05;77,8;7;20
0,04;0,51;129667;0,59;0;-7,94;0,03;98,82;8;20
0,48;0,26;142221,6;0,25;0,3;-12,82;0,03;126,71;5;20,4
0,73;0,55;380060;0,42;0,19;-12,66;0,05;117,79;10;20,75
0,66;0,62;265701,47;0,34;0,17;-13,38;0,07;120,55;5;20,13
0;0,54;48680;0,98;0,94;-8,73;0,07;138;10;20
0,02;0,51;178133,33;0,96;0;-2,18;0,16;149,92;11;20,33
0,62;0,54;187133;0,42;0;-13,16;0,27;71,1;4;20
0,15;0,53;210573;0,7;0;-4,67;0,03;131,09;9;20
0,73;0,55;248187;0,25;0;-13,29;0,05;110,29;6;20
0;0,48;114405,67;0,94;0,65;-7,23;0,11;133,33;1;20,33
0,94;0,23;151913;0,19;0,02;-14,79;0,03;103,06;10;20,5
0,7;0,62;254462,33;0,46;0;-9,39;0,45;121,63;1;20
0,2;0,74;210700;0,61;0,01;-7,41;0,36;101,59;11;20
0,4;0,67;143900;0,7;0;-7,95;0,05;105,43;7;20
0,34;0,52;155022,5;0,79;0;-7,85;0,06;141,91;0;20,5
0,03;0,83;499625;0,8;0,9;-11,04;0,05;122,01;11;20
0,58;0,29;177276,75;0,47;0;-11,34;0,03;111,22;0;20
0,53;0,53;240267;0,24;0;-12,45;0,04;136,53;7;20
0,89;0,66;169533;0,09;0;-15,39;0,05;139,98;10;20
0,44;0,52;201180;0,55;0,04;-11;0,03;97,01;6;20,5
0,14;0,78;141227;0,63;0;-10,49;0,04;119;10;20
0,15;0,66;212693;0,53;0;-8,86;0,04;83,94;3;20
0;0,47;134562;0,95;0,43;-5,89;0,06;128;5;20
0;0,81;331890;0,89;0,92;-4,52;0,04;128,01;2;20,5
0;0,47;134562;0,95;0,43;-5,89;0,06;128;5;20
0,87;0,72;141027;0,36;0;-10,96;0,04;96,26;0;20
0,44;0,52;201180;0,55;0,04;-11;0,03;97,01;6;20,5
0,7;0,62;254462,33;0,46;0;-9,39;0,45;121,63;1;20
0,99;0,22;156400;0,11;0,09;-24,48;0,05;77,8;7;20
0,06;0,69;254640;0,71;0,05;-7,56;0,05;84,98;10;20
0,17;0,55;245319,67;0,82;0,55;-11,29;0,04;124,64;7;20
0,82;0,44;200954,63;0,24;0,02;-13,27;0,05;108,48;0;20,81
0,95;0,21;266832,2;0,2;0,03;-14,66;0,04;89,83;5;20,8
0,61;0,73;188467;0,41;0;-14,59;0,51;113,63;1;20
0,61;0,73;188467;0,41;0;-14,59;0,51;113,63;1;20
0;0,7;354928;0,76;0,48;-8,01;0,12;132,52;7;20,5
0,98;0,15;279733;0,19;0;-16,39;0,04;93,77;1;20
0,65;0,55;317139,43;0,34;0,09;-14,21;0,04;136,65;10;20,57
0,08;0,51;171147;0,83;0;-8,31;0,04;107,17;10;20
0,7;0,62;254462,33;0,46;0;-9,39;0,45;121,63;1;20
0,97;0,22;283493;0,15;0,95;-19,65;0,03;78,39;2;20
0,55;0,54;517225,45;0,27;0,06;-12,83;0,04;102,47;5;20,18
0,52;0,57;172871,4;0,49;0;-5,88;0,04;135,56;9;20,64
0,8;0,55;204453,5;0,43;0;-10,49;0,11;123,49;10;20,5
0,93;0,2;270216,79;0,11;0,58;-23,32;0,04;89,93;2;20,57
0,92;0,71;167833,5;0,2;0,44;-17,03;0,07;132,26;5;20
0,97;0,37;199282,67;0,14;0,63;-21,62;0,05;95,6;9;20,27
0,05;0,56;185490;0,89;0;-4,68;0,06;149,86;6;20
0,8;0,22;205867;0,28;0,09;-12,73;0,03;71,76;5;20
0;0,57;144591;0,91;0,01;-6,8;0,08;128,98;6;20,5
0,71;0,53;162791,67;0,37;0;-11,67;0,04;124,05;5;20,58
0,62;0,54;187133;0,42;0;-13,16;0,27;71,1;4;20
0,78;0,64;104893;0,5;0;-9,14;0,03;116,88;2;20
0,23;0,69;206907;0,54;0;-9,72;0,04;113,02;4;20
0,93;0,3;226380;0,03;0,01;-24,3;0,05;84,35;5;20,5
0,61;0,38;193630;0,5;0,07;-9,46;0,1;121,23;7;20,5
0,94;0,39;180333,5;0,14;0;-11,68;0,03;76,25;10;20,5
0,78;0,47;261349,52;0,37;0;-12,75;0,1;101,69;9;20,17
0,8;0,7;103110,57;0,43;0;-11,73;0,07;116,68;3;20,29
0,97;0,31;257099,88;0,13;0;-20,2;0,06;112,13;4;20,38
0,78;0,56;183323,71;0,37;0;-8,71;0,04;119,68;4;20,57
0,59;0,44;196973;0,26;0;-12,94;0,03;98,13;2;20
0,98;0,57;252293;0,44;0,14;-10,94;0,14;114,58;5;20
0,85;0,7;139187;0,25;0,93;-22,27;0,04;112,09;0;20
0,7;0,48;240413;0,62;0;-9,07;0,45;167,67;9;20
0,92;0,58;269507;0,29;0;-15,36;0,26;143,42;0;20
0;0,45;400693,5;0,99;0,82;-6,38;0,06;139,48;6;20,5
0,7;0,56;191542,33;0,57;0;-8,33;0,06;105,47;8;20,67
0,17;0,4;276800;0,31;0;-14,24;0,04;131,12;7;20
0,18;0,68;427107;0,88;0;-14,32;0,06;116,71;11;20
0,96;0,39;147755,67;0,12;0,11;-24,85;0,03;76,49;9;20,33
0,88;0,68;230451,09;0,44;0;-17,8;0,93;100,89;8;20,36
0,94;0,22;164340;0,32;0;-12,06;0,04;128,81;10;20
0,62;0,41;342898;0,31;0,02;-15,48;0,03;143,14;8;20
0,02;0,51;143971,46;0,9;0,44;-6,58;0,07;128,48;9;19,75
0,07;0,4;454740;0,72;0,18;-8,66;0,05;126,77;9;19
0;0,59;228320;0,74;0,88;-8,12;0,05;139,97;1;19
0,09;0,74;263853,2;0,73;0;-6,1;0,04;121,03;2;19,2
0,71;0,45;233893;0,49;0;-8,67;0,22;82,3;2;19
0,78;0,69;172227;0,67;0;-6,62;0,05;119,98;7;19
0;0,48;59449,33;0,97;0,59;-6,4;0,07;132,02;2;19
0,83;0,6;207467;0,55;0;-12,6;0,23;123,66;2;19
0,87;0,37;233141,66;0,21;0,55;-17,99;0,05;107,07;0;19,28
0,96;0,37;191193,5;0,25;0;-11,15;0,04;104,86;0;19
0,88;0,47;167000;0,44;0,82;-11,87;0,04;121,34;7;19
0;0,35;195698,63;0,9;0,23;-4,46;0,09;142,32;9;19,75
0;0,45;107479;0,93;0,48;-7,64;0,26;134,29;1;19,5
0,89;0,36;190364,47;0,26;0,06;-13,09;0,04;120,74;7;19,47
0,76;0,88;139027;0,53;0,27;-7,38;0,1;129,45;7;19
0,08;0,62;246000;0,52;0;-8,33;0,03;76;2;19
0,36;0,64;274547;0,41;0;-10,82;0,03;103,98;4;19
0,77;0,45;142693;0,1;0,93;-18,55;0,03;76,4;1;19
0;0,71;256507;0,32;0,83;-9,22;0,03;105,99;10;19
0,9;0,34;259280;0,18;0;-12,43;0,03;142,86;5;19
0,95;0,51;159227;0,25;0,92;-16,41;0,05;99,08;5;19
0;0,43;69573;0,83;0,93;-9,8;0,33;138,08;7;19
0,87;0,44;216359,67;0,09;0,31;-17,49;0,04;111,02;3;19,67
0,99;0,66;187677;0,26;0,03;-12,77;0,06;147,74;3;19,5
0,77;0,56;158014,5;0,41;0,01;-11,99;0,05;114,64;7;19
0,69;0,44;326877,67;0,22;0,32;-18,62;0,04;127,79;8;19,67
0,66;0,54;155800,2;0,69;0,87;-10,26;0,04;127,13;7;19,6
0;0,46;91094;0,98;0,01;-6,53;0,08;132,02;7;19
0,99;0,58;157120;0,24;0,36;-15,09;0,04;125,87;7;19,33
0,82;0,43;140233;0,71;0;-10,44;0,05;126,47;10;19
0,86;0,73;155697,67;0,27;0,53;-12,7;0,1;137,61;7;19,67
0,05;0,59;248867;0,89;0,06;-5,47;0,05;206;11;19
0,85;0,55;153195,25;0,26;0,46;-18,66;0,04;116,17;7;19,5
0,68;0,53;320409,8;0,34;0,26;-12,68;0,07;114,71;5;19,28
0,75;0,66;162640;0,54;0;-7,85;0,06;136,81;8;19
0,02;0,88;296079,67;0,64;0,28;-7;0,23;120,04;4;19
0,74;0,67;252027;0,44;0;-7,04;0,03;128,14;11;18
0,08;0,74;113493;0,52;0,87;-15,62;0,1;120,94;11;18
0,98;0,07;263253;0,19;0,77;-22,03;0,04;66,24;7;18
0,86;0,59;242007,12;0,19;0,81;-18,55;0,05;103,11;0;18,13
0,26;0,82;166154;0,74;0;-6,38;0,17;116,99;6;18
0,66;0,57;276061,5;0,8;0,01;-7,26;0,09;104,05;2;18,5
0,01;0,84;296151;0,83;0,74;-6,1;0,05;132,03;11;18
0,97;0,28;123207;0,05;0,44;-22,3;0,05;78,03;7;18,5
0,92;0,25;64693;0,26;0,95;-15,43;0,04;73,34;10;18
0,96;0,2;282275;0,09;0,44;-24,52;0,05;90,49;5;18,5
0;0,59;285356;0,82;0;-5,8;0,06;127,53;7;18
0,73;0,66;129835,66;0,45;0,05;-8,49;0,09;124,51;5;18,68
0,83;0,45;74027;1;0;-10,85;0,92;99,4;4;18
0,75;0,45;157934,5;0,41;0;-11,6;0,05;119,12;9;18,55
0,94;0,56;134000;0,35;0,01;-18,56;0,04;100;7;18
0,99;0,61;192893,02;0,11;0,03;-12,37;0,05;87,45;0;18,94
0,91;0,51;173310;0,19;0;-14,45;0,19;202,95;11;18
0,58;0,82;119357;0,77;0,85;-7,67;0,04;120,08;2;18
0,92;0,25;64693;0,26;0,95;-15,43;0,04;73,34;10;18
0,83;0,45;163067;0,3;0,16;-18,59;0,03;150,87;11;18
0,93;0,31;270360,48;0,14;0,71;-23,93;0,05;104,48;7;18,86
0,99;0,41;193907;0,22;0,91;-12,86;0,03;78,53;1;18
0,77;0,39;376653;0,57;0;-11,54;0,07;126,62;5;18
0,99;0,41;193907;0,22;0,91;-12,86;0,03;78,53;1;18
0,83;0,76;163360;0,37;0;-10,21;0,04;116,07;7;18
0,8;0,49;207836,61;0,43;0,2;-10,81;0,08;115,32;5;18,38
0,99;0,41;193907;0,22;0,91;-12,86;0,03;78,53;1;18
0,02;0,66;148520;0,8;0,08;-7,14;0,04;124,49;0;18
0,99;0,41;193907;0,22;0,91;-12,86;0,03;78,53;1;18
0,89;0,56;286283,69;0,23;0,52;-14,43;0,05;106,46;7;18,56
0;0,65;263233;0,74;0,04;-7,67;0,1;119,99;10;18
0,01;0,5;325967,75;0,95;0,05;-3,75;0,07;149,99;0;18,63
0,17;0,61;181960;0,82;0;-4,04;0,04;116,99;4;18
0,02;0,62;405564;0,93;0,93;-8,38;0,08;133,01;7;18
0,07;0,69;145913,5;0,61;0,68;-12,51;0,04;101,65;1;18
0,3;0,74;150087;0,12;0,81;-14,29;0,13;84,99;1;18
0,91;0,76;166600;0,28;0;-12,59;0,25;204,31;0;17
0,58;0,49;150371;0,57;0,07;-8,36;0,04;137,99;5;17
0,61;0,55;164634,36;0,5;0;-8,33;0,03;120,59;0;17,36
