danceability;duration_ms;energy;instrumentalness;liveness;loudness;speechiness;tempo;key;popularity
0,28;129409;0,63;0,03;0,22;-11,4;0,06;98,93;2;12,33
0,72;155866,67;0,29;0,52;0,31;-19,73;0,05;116,62;7;18,67
0,46;268468,33;0,45;0;0,41;-12,18;0,04;112,46;4;49,67
0,74;200609,17;0,59;0;0,1;-5,41;0,05;114,69;6;65,67
0,83;147438,17;0,61;0;0,22;-5,88;0,16;120,8;2;71,17
0,34;413106,67;0,1;0,45;0,14;-17,62;0,04;99,64;3;0
0,49;170166,83;0,29;0;0,47;-10,22;0,13;112,25;3;7,33
0,42;139431;0,7;0,11;0,32;-8,29;0,04;112,12;4;29,33
0,48;269357;0,79;0,51;0,36;-6,62;0,09;130,23;7;1
0,67;474118;0,84;0,89;0,08;-7,41;0,06;134,99;7;0
0,47;141453,33;0,38;0;0,25;-9,03;0,04;114,14;6;6,33
0,44;185397,83;0,49;0,01;0,29;-5,05;0,03;107,37;9;11,5
0,53;278431;0,46;0;0,19;-8,06;0,03;107,16;7;28
0,6;159417,67;0,56;0;0,18;-8,33;0,06;102,43;11;6,67
0,49;288464,5;0,39;0;0,21;-8,04;0,05;123,74;7;40,5
0,58;212382;0,4;0;0,2;-12,94;0,08;95,39;4;44,67
0,71;219668;0,67;0;0,09;-8,21;0,04;129;5;45,33
0,72;156569;0,16;0;0,11;-14,96;0,06;100,63;5;19
0,82;192610,33;0,77;0;0,08;-5,46;0,11;114,86;7;59
0,63;215177,67;0,48;0;0,07;-6,74;0,03;121,99;7;57
0,59;152213,33;0,89;0,01;0,08;-4,68;0,12;119,59;1;43,67
0,71;172418;0,5;0,32;0,19;-6,84;0,05;134,54;4;38
0,63;182848,83;0,47;0;0,09;-9,06;0,06;141,66;8;64
0,56;136255;0,66;0;0,17;-8,07;0,08;129,66;7;24,67
0,82;276164,67;0,78;0;0,08;-11,09;0,09;127,67;5;32,67
0,56;160764,67;0,54;0;0,11;-9,79;0,06;104,75;4;20,33
0,65;165035,33;0,68;0,01;0,12;-5,89;0,03;118,24;7;43,33
0,49;190903;0,25;0,52;0,11;-14,94;0,06;98,63;5;1
0,6;167679,67;0,5;0;0,12;-6,99;0,03;97,39;5;54,33
0,76;195680;0,6;0,01;0,07;-4,79;0,05;137,76;5;53
0,64;167906,67;0,49;0;0,13;-9,42;0,04;103,47;4;45,67
0,4;205296,33;0,66;0;0,29;-5,95;0,03;87,75;7;35
0,45;158444,33;0,59;0;0,4;-5,68;0,03;117,37;11;42,67
0,81;181266,67;0,63;0,1;0,06;-7,27;0,15;142,02;7;40,33
0,65;190044,33;0,52;0;0,13;-6,89;0,1;143,51;7;59,33
0,68;141778;0,6;0;0,19;-5,91;0,06;109,52;7;41
0,47;458493,67;0,59;0,13;0,1;-9,86;0,05;113,76;4;46,67
0,65;274048;0,71;0;0,13;-10,52;0,11;136,19;10;47
0,7;190919,67;0,74;0;0,13;-5,57;0,06;111,32;7;38,67
0,43;222343,33;0,63;0;0,1;-9,52;0,05;146,45;11;46,67
0,62;177008;0,55;0;0,13;-5,26;0,03;134,82;2;43
0,64;180833;0,54;0;0,08;-5,09;0,03;136,76;7;65
0,53;267155,33;0,93;0;0,14;-3,75;0,05;141,45;7;49,67
0,71;315702,33;0,62;0;0,14;-11,69;0,06;129,88;0;51,33
0,67;186011,33;0,34;0;0,28;-10,44;0,05;91,42;6;50,33
0,56;171690,67;0,65;0,68;0,48;-7,16;0,13;103,15;7;0
0,66;258024,33;0,66;0,57;0,07;-10,95;0,13;161,28;7;0,67
0,46;403871,17;0,43;0;0,35;-10,58;0,05;97,13;1;45,17
0,38;375542,33;0,38;0,58;0,11;-13,31;0,04;130,08;5;51
0,48;215706;0,33;0,43;0,11;-18,41;0,03;105,12;7;0
0,56;391155,67;0,56;0;0,19;-7,68;0,03;135,79;10;58
0,49;177589,33;0,29;0;0,22;-10,17;0,06;134,98;6;17,67
0,73;202422,67;0,13;0,3;0,35;-17,18;0,26;121,67;8;0
0,48;134243,67;0,9;0,05;0,22;-8,17;0,08;137,32;6;24,33
0,58;208751,33;0,32;0,01;0,3;-14,05;0,16;117,97;5;0
0,3;302766,83;0,27;0,44;0,17;-14,46;0,05;104,4;5;0
0,43;2248102;0,91;0,68;0,25;-6,01;0,05;131,85;1;0
0,54;232000;0,56;0;0,15;-7,47;0,05;59,9;10;23
0,48;172618;0,6;0,25;0,69;-11,17;0,17;128,97;4;28
0,53;196755,33;0,72;0;0,1;-7,7;0,08;129,53;4;41
0,56;272202,17;0,7;0;0,13;-7,99;0,37;159,7;10;54,5
0,84;195040,5;0,76;0;0,11;-7,08;0,09;94,69;0;56,83
0,34;199155,67;0,39;0;0,78;-21,72;0,35;122,03;6;3
0,26;231062,17;0,1;0,42;0,28;-25,26;0,09;105,62;3;24,17
0,28;163422,33;0,15;0,26;0,16;-16,6;0,04;113,29;1;0
0,55;244968,67;0,62;0;0,15;-8,01;0,07;161,29;0;2,33
0,45;1462686,67;0,4;0;0,22;-13,31;0,48;88,51;9;11
0,3;258066,67;0,1;0,03;0,15;-16,21;0,04;88,99;7;0
0,64;182102,33;0,33;0;0,28;-12,2;0,09;126,13;6;0,33
0,75;152054;0,87;0,29;0,35;-4,53;0,03;122,02;3;0
0,75;224795,33;0,79;0;0,31;-4,19;0,04;144,05;1;55
0,79;232669;0,46;0;0,16;-8,7;0,19;107,2;9;49,33
0,43;119354,67;0,97;0;0,27;-4,75;0,26;85,08;9;28,33
0,49;287189;0,96;0;0,13;-4,87;0,05;129,21;4;47
0,77;279972;0,62;0,06;0,1;-11,2;0,05;122,36;6;42,67
0,72;270379,83;0,64;0;0,54;-7,82;0,25;117,47;2;39,67
0,64;407395,67;0,86;0,09;0,23;-6,78;0,04;131,34;5;24,33
0,6;170289,33;0,61;0,58;0,15;-7,87;0,05;111,89;7;11,67
0,64;221320;0,84;0;0,22;-5,96;0,26;191,98;6;0
0,6;198150,33;0,65;0;0,3;-5,68;0,05;104,02;4;64,67
0,58;242733,33;0,52;0;0,11;-7,12;0,04;100,66;2;69,67
0,81;333753,33;0,87;0,07;0,07;-3,69;0,07;123,66;3;0
0,74;252163;0,44;0;0,09;-7,16;0,08;96,68;6;62
0,68;193336,17;0,77;0,02;0,25;-5,02;0,09;101,7;8;66,17
0,74;311311,33;0,74;0;0,37;-6,59;0,24;83,27;4;57,67
0,4;270840;0,31;0,75;0,2;-12,72;0,04;100,84;2;0
0,5;315667;0,65;0,53;0,1;-9,94;0,04;111,42;7;32
0,31;284759,67;0,82;0,02;0,1;-4,84;0,04;98,94;0;44
0,51;196597,17;0,23;0;0,29;-7,75;0,08;122,07;4;0
0,4;267862,33;0,41;0,02;0,18;-11,62;0,04;123,02;2;0,67
0,19;183426,67;0,31;0,87;0,15;-12,03;0,03;119,77;7;39
0,56;488805,67;0,93;0,92;0,1;-6,3;0,06;140;7;0
0,34;797306,67;0,14;0,89;0,17;-21,91;0,03;102,91;4;0
0,39;205709;0,17;0,02;0,28;-18,5;0,08;98,62;9;24,33
0,33;268143,33;0,18;0,01;0,16;-16,06;0,03;82,07;7;45
0,73;237146,67;0,44;0,06;0,13;-15,16;0,05;96,69;4;28,67
0,42;299543;0,18;0,88;0,22;-20,67;0,04;106,83;7;0
0,71;202035,33;0,7;0;0,3;-9,51;0,04;123,34;6;46,33
0,44;380343;0,27;0;0,18;-11,63;0,03;100,35;5;49,67
0,61;164262,67;0,89;0,58;0,31;-5,68;0,08;128,87;5;2,33
0,53;307367,67;0,23;0,02;0,26;-13,39;0,41;96,32;2;0
0,53;229146,67;0,58;0;0,22;-6,16;0,03;132,99;7;44,67
0,51;154280;0,51;0,8;0,18;-9,98;0,1;96,53;7;12,67
0,53;196822,33;0,35;0;0,18;-12,45;0,03;114,82;10;44
0,39;188932;0,37;0,43;0,31;-9,94;0,05;80,88;5;0
0,54;250400;0,41;0;0,13;-10,83;0,03;114,39;0;0
0,48;197222,33;0,51;0,12;0,2;-10,54;0,05;112,54;11;33,33
0,45;243433,5;0,12;0,02;0,25;-19,11;0,11;119,28;3;0
0,78;272211,33;0,63;0;0,05;-6,45;0,27;164,79;1;57,33
0,72;278444,33;0,61;0;0,19;-10;0,12;94,93;7;53
0,63;250244,67;0,83;0;0,27;-5,56;0,08;118,16;7;35,33
0,74;184857;0,57;0;0,1;-5,65;0,03;122;2;0
0,71;157835,67;0,36;0;0,09;-13,54;0,35;113,77;7;19
0,7;242515,67;0,58;0;0,15;-6,1;0,12;95,65;1;50,67
0,62;237378;0,65;0;0,12;-6,83;0,03;112,63;8;2,67
0,3;330746,67;0,35;0,04;0,52;-16,05;0,19;109,13;7;0
0,77;217693,33;0,79;0;0,11;-5,61;0,06;102,1;6;62,67
0,54;205491,33;0,87;0;0,13;-4,07;0,06;127,49;8;20
0,75;150155,67;0,64;0;0,13;-11,79;0,32;112,77;2;54,67
0,33;306937,67;0,18;0,01;0,19;-15,82;0,03;121,94;7;33
0,47;189653,33;0,19;0,62;0,26;-12,01;0,11;95,03;6;0
0,42;141475,33;0,92;0;0,24;-4,6;0,06;159,98;5;61,67
0,57;356400;0,61;0,74;0,07;-10,84;0,04;116,26;7;39
0,58;206803,33;0,51;0;0,22;-8,65;0,39;79,65;9;67,5
0,4;173028,83;0,46;0,7;0,11;-13,54;0,04;153,68;7;38
0,44;214426,67;0,63;0;0,19;-9,21;0,06;117,52;4;31,33
0,63;312955,67;0,71;0;0,23;-5,48;0,36;131,18;3;42,5
0,51;232253;0,8;0;0,11;-5,73;0,1;138,71;5;51,33
0,63;238206;0,59;0;0,13;-13,1;0,05;119,4;6;46,67
0,49;226043,33;0,71;0;0,11;-5,66;0,04;122,26;10;54,33
0,61;202870,67;0,75;0;0,23;-7,23;0,05;96,91;7;41,67
0,65;213462;0,66;0;0,2;-6,25;0,03;93,84;9;56
0,75;413504;0,91;0,47;0,06;-6,76;0,05;126,33;7;0
0,5;144146,67;0,17;0;0,16;-19,49;0,07;94,42;5;44,33
0,64;114502;0,84;0,52;0,28;-6,16;0,09;130,35;4;16,67
0,5;112397,67;0,54;0;0,32;-12,35;0,06;126,95;7;37,33
0,38;55076,33;0,3;0;0,55;-15,24;0,05;102,26;7;0
0,63;182804,33;0,24;0,87;0,12;-18,2;0,04;121,98;8;0
0,8;360833,33;0,87;0,76;0,1;-7,46;0,08;127,33;10;0
0,19;504697,67;0,23;0,83;0,09;-16,01;0,04;98,18;6;0
0,67;337422,67;0,87;0,4;0,09;-9,35;0,04;124,01;2;0
0,32;458742,33;0,13;0,8;0,18;-18,72;0,05;99,96;7;0
0,37;264419,33;0,92;0,04;0,22;-5,27;0,07;142,65;4;0
0,76;245564,33;0,35;0;0,17;-13,15;0,05;116,61;6;0
0,52;139051,33;0,94;0,01;0,38;-3,9;0,31;163,28;7;0
0,54;189005,67;0,71;0;0,17;-10,14;0,1;140,88;6;62,33
0,82;336929;0,89;0,58;0,09;-4,47;0,07;120,65;5;1,67
0,68;538831,33;0,86;0,85;0,29;-5,49;0,06;124,58;0;33,67
0,5;286453,33;0,52;0,89;0,25;-13,11;0,09;152,3;0;37
0,56;235141,67;0,69;0;0,16;-10,27;0,39;122,69;9;2,83
0,66;213819,33;0,8;0;0,16;-9,22;0,07;128,73;4;53
0,58;276804,17;0,85;0;0,19;-5,29;0,03;136,58;1;59
0,41;273537,83;0,25;0;0,26;-16,24;0,07;82,9;7;25,17
0,37;360964,33;0,98;0,32;0,18;-5,3;0,12;133,43;10;51
0,44;124656,5;0,3;0;0,21;-14,15;0,04;74,2;2;0
0,46;267657,67;0,56;0;0,28;-11,46;0,05;134,34;7;49
0,44;331333,33;0,45;0;0,13;-11,12;0,03;125,57;7;33,33
0,18;229044,33;0,12;0,22;0,12;-20,12;0,04;79,48;2;30,33
0,25;668066,67;0,15;0,89;0,17;-20,88;0,03;79,07;5;1
0,54;228180;0,57;0;0,12;-9,41;0,03;124,83;5;42,83
0,66;105657,5;0,33;0;0,12;-5,17;0,05;141,34;7;61
0,46;278423;0,75;0,82;0,16;-8,2;0,06;128,42;7;65,33
0,71;293164,67;0,78;0;0,21;-6,07;0,03;137,15;7;51
0,4;241924,33;0,34;0,02;0,19;-9,21;0,05;110;5;2,83
0,64;332906,67;0,78;0;0,06;-6,98;0,07;106,44;0;25
0,54;222999,67;0,91;0,17;0,13;-4,85;0,03;122,8;3;40,33
0,76;292858;0,7;0,01;0,2;-7,62;0,11;142,58;6;36
0,5;342986,67;0,47;0;0,13;-12;0,04;94,79;7;38,67
0,63;209471,33;0,45;0;0,1;-8,85;0,03;122,59;9;62,33
0,42;121780;0,87;0,34;0,38;-6,17;0,04;132,73;9;28
0,64;183321,33;0,52;0,04;0,27;-8,95;0,03;85,59;5;64
0,8;272245,67;0,71;0,01;0,1;-8,5;0,04;115,34;11;63,33
0,33;135622,33;0,98;0;0,1;-4,23;0,11;158,85;2;51,33
0,72;212199,67;0,39;0,1;0,13;-15,82;0,05;140,7;4;41,33
0,6;210724,67;0,77;0,01;0,16;-4,7;0,06;135,63;8;64,33
0,8;396191;0,59;0,72;0,11;-13,21;0,11;126,01;2;0
0,51;110195,67;0,91;0;0,83;-10,46;0,94;89,34;11;43,33
0,44;191391,33;0,58;0,27;0,19;-11,89;0,03;102,62;2;14
0,62;341017,5;0,61;0,45;0,15;-9,93;0,05;130,87;3;0,5
0,56;170742,33;0,51;0;0,28;-11,27;0,04;82,32;1;24
0,5;276318,67;0,57;0,68;0,09;-7,79;0,03;107,07;7;22
0,53;205347;0,3;0,02;0,46;-10,18;0,05;104,7;6;0
0,61;199792,67;0,22;0,27;0,31;-11,74;0,11;91,09;0;0
0,86;163783,67;0,59;0,04;0,09;-7,39;0,08;134,03;2;72,83
0,71;261031,33;0,51;0,02;0,11;-8,79;0,17;122,5;8;41
0,52;115300,67;0,9;0,63;0,21;-6,69;0,05;130,67;9;6
0,89;402489,33;0,76;0,87;0,15;-5,81;0,19;120,01;10;17,33
0,13;207781,67;0,51;0,87;0,29;-25,18;0,07;100,28;5;64,33
0,39;226271;0,95;0;0,3;-3,32;0,12;120,78;7;57,67
0,57;244395,67;0,7;0;0,19;-4,92;0,07;126,24;6;60,33
0,59;281764,33;0,79;0,34;0,2;-8,71;0,03;130;0;0,67
0,8;390326;0,23;0,93;0,11;-16,51;0,09;125;6;0
0,8;433016;0,5;0,89;0,11;-13,31;0,1;126;0;0
0,73;397440;0,63;0,28;0,15;-12,42;0,22;125,02;10;1,33
0,71;197458;0,58;0;0,13;-7,98;0,32;98;7;45,33
0,79;142004,33;0,8;0;0,31;-3,27;0,35;102,44;11;50,67
0,53;199971;0,52;0;0,12;-7,99;0,03;131,77;3;64,67
0,55;213160;0,33;0;0,12;-13,51;0,03;98,93;0;59,67
0,43;238933,33;0,52;0,05;0,13;-4,94;0,03;140,8;4;26,33
0,28;185714,67;0,41;0,48;0,21;-8,76;0,03;104,76;7;0,33
0,46;208902;0,12;0,47;0,16;-12,08;0,14;115,78;9;0
0,88;172485;0,47;0;0,15;-9,21;0,42;141,02;1;65,67
0,52;173080,5;0,44;0,4;0,37;-10,66;0,14;106,76;2;0
0,69;175804,33;0,12;0,28;0,12;-9,87;0,29;93,48;5;0
0,79;236689;0,49;0;0,07;-7,46;0,1;120,51;4;43,33
0,48;208866,67;0,87;0;0,16;-7,64;0,06;177,26;10;42,33
0,45;165127;0,47;0,73;0,31;-9,08;0,03;112,55;5;23,67
0,52;216395,5;0,29;0;0,36;-14,34;0,1;119,97;0;14,83
0,51;291257;0,91;0,42;0,29;-8,59;0,06;125,66;6;36
0,49;511750;0,99;0,77;0,09;-6,04;0,06;138;9;0
0,31;124395,67;0,18;0,27;0,22;-20,76;0,04;105,78;5;40,33
0,38;256609;0,46;0;0,22;-7,95;0,03;94,74;6;0
0,45;259226,67;0,87;0;0,32;-4,13;0,1;134,7;9;50,67
0,5;189840,33;0,3;0;0,33;-11,37;0,05;128,81;5;0
0,25;216627;0,86;0,23;0,34;-10,88;0,06;139,5;11;31,33
0,56;225244,67;0,75;0;0,51;-6,26;0,04;95,48;5;65
0,66;231053,67;0,45;0;0,15;-7,41;0,14;119,29;9;65,67
0,64;200473;0,59;0;0,06;-7,68;0,1;147,97;1;0
0,75;387464;0,78;0,74;0,24;-8,12;0,12;128,02;6;0
0,6;165155,67;0,11;0;0,09;-17,67;0,04;110,25;6;23,33
0,55;203271;0,97;0,28;0,1;-5,84;0,06;110,01;9;11
0,57;406082,33;0,89;0,4;0,39;-6,25;0,06;127,15;5;17,67
0,64;229662,33;0,73;0;0,12;-5,05;0,03;125,3;9;57,67
0,32;258315,67;0,51;0;0,12;-7,22;0,03;155,59;11;46
0,66;213655,67;0,54;0,08;0,2;-12,75;0,05;149,65;7;41
0,39;207942,33;0,38;0;0,27;-11,36;0,03;114,45;7;48
0,75;164870,33;0,53;0;0,25;-7,1;0,14;115,99;7;53,67
0,7;189968,33;0,58;0,01;0,13;-5,69;0,3;99,68;4;52,17
0,45;239658;0,44;0,05;0,09;-7,33;0,03;109,47;7;24,33
0,22;180866,83;0,35;0;0,19;-10,79;0,03;106,15;10;2,5
0,48;243969;0,37;0,01;0,09;-12,41;0,03;131,3;7;44
0,22;344417,67;0,18;0;0,3;-15,69;0,05;110,65;5;29,67
0,61;209235,67;0,69;0,29;0,11;-11,09;0,05;99,57;6;29,83
0,79;399659;0,66;0,86;0,08;-12,33;0,07;126;1;0
0,4;195575,33;0,41;0;0,13;-9,56;0,03;108,01;7;33,83
0,35;192949;0,33;0,37;0,13;-9,63;0,03;99,31;0;0
0,31;45432,67;0,11;0;0,31;-19,23;0,05;76,02;7;0
0,72;206209,67;0,81;0,16;0,34;-4,35;0,22;128,03;0;0
0,31;463809;0,36;0,89;0,95;-19,61;0,06;110,27;5;30,67
0,44;267700;0,89;0;0,24;-3,7;0,05;139,92;11;59,33
0,67;244517,33;0,66;0;0,12;-8,19;0,03;103,96;9;48,33
0,8;270000;0,9;0;0,09;-4,03;0,14;105,96;4;0
0,4;194246,67;0,56;0,43;0,21;-8,31;0,05;114,96;2;0
0,43;192075,5;0,46;0,69;0,2;-11,02;0,05;94;7;0
0,28;164115,83;0,22;0,14;0,19;-15,04;0,04;117,04;1;0
0,65;166893,67;0,49;0;0,32;-13,16;0,04;121,53;11;30,67
0,64;248573;0,27;0;0,11;-11,47;0,03;115,75;6;57
0,39;234627;0,32;0,03;0,13;-11,7;0,04;100,47;10;0
0,39;269417,67;0,58;0;0,26;-7,59;0,03;100,55;10;0
0,67;292622,33;0,85;0,11;0,14;-13,13;0,05;127,68;10;27,67
0,74;239600;0,62;0;0,26;-6,98;0,11;130,64;5;44,67
0,4;167793,33;0,49;0,87;0,35;-8,43;0,06;139,4;7;0
0,21;190964,67;0,06;0,15;0,1;-28,15;0,05;95,31;7;44,67
0,53;215227;0,82;0,06;0,18;-4,51;0,04;100,62;5;52
0,34;231534,67;0,16;0;0,19;-17,34;0,1;85,91;6;33
0,39;207075,67;0,5;0;0,36;-11,21;0,07;111,55;5;27
0,49;211102,33;0,64;0,01;0,13;-8,06;0,06;129,37;8;41,33
0,68;188858;0,69;0;0,22;-5,7;0,07;139,29;6;76,33
0,32;125706,67;0,93;0,21;0,22;-9,32;0,06;141,85;11;0
0,71;139600;0,45;0,62;0,14;-12,25;0,06;83,22;11;0
0,45;216757;0,26;0,88;0,13;-15,07;0,03;94,44;0;10
0,44;238600;0,82;0,01;0,24;-6,55;0,09;122,27;11;48
0,51;124469,33;0,13;0;0,1;-15,72;0,03;105,54;5;63,67
0,74;193963;0,71;0;0,15;-7,55;0,11;91,67;11;0
0,6;186436;0,4;0,28;0,1;-11,78;0,09;89,46;6;66,33
0,49;178368,67;0,83;0;0,2;-3,46;0,08;154,8;0;52,33
0,12;1423857,33;0,82;0,5;0,42;-17,3;0,07;81,45;1;61,5
0,47;220843;0,21;0,91;0,13;-23,92;0,05;133,63;6;11,33
0,58;159608,67;0,46;0;0,19;-8,08;0,05;129,83;4;10,33
0,52;49871;0,11;0,02;0,16;-26,44;0,63;35,28;5;6
0,42;361075,67;0,56;0,03;0,11;-6,85;0,03;123,11;9;42,67
0,37;125587;0,16;0;0,36;-13,01;0,03;87,38;11;0
0,6;138448,33;0,81;0,21;0,34;-6,06;0,13;128,49;5;32
0,69;237506,67;0,7;0;0,23;-6,83;0,16;91,51;7;47
0,69;233427;0,57;0,01;0,25;-10,4;0,03;103,32;9;58,33
0,34;532542;0,42;0,34;0,11;-8,94;0,03;102,72;6;50,67
0,48;106218,67;0,84;0,01;0,21;-7,76;0,07;129,34;7;14,33
0,34;351416,67;0,13;0,71;0,19;-22,97;0,04;102,77;7;0
0,35;209046,33;0,19;0,13;0,34;-14,81;0,04;92,67;5;0
0,14;419988;0,3;0,24;0,43;-14,95;0,04;113,89;5;1,67
0,54;223644,33;0,85;0,05;0,16;-5,64;0,05;115,7;5;50,33
0,43;168485;0,91;0,92;0,34;-11,3;0,05;139,32;10;2,67
0,57;177413,33;0,35;0;0,08;-11,42;0,04;116,51;7;28,33
0,58;191595,33;0,4;0;0,09;-11,24;0,05;117,99;7;0
0,67;220813,33;0,63;0;0,2;-10,79;0,1;86,79;5;42,33
0,65;407315;0,82;0,86;0,09;-7,75;0,05;128,66;2;11
0,51;130009,67;0,57;0;0,1;-9,34;0,19;185,68;5;22,67
0,3;330746,67;0,35;0,04;0,52;-16,05;0,19;109,13;7;0
0,37;111938,83;0,35;0,74;0,28;-15,19;0,06;117,85;5;0
0,53;224666,67;0,34;0;0,19;-9,5;0,05;78,85;0;64,67
0,42;176413,33;0,26;0,91;0,14;-17,87;0,13;84,91;4;0
0,27;323093;0,12;0;0,11;-14,44;0,04;78,57;6;0
0,74;200413,67;0,61;0;0,2;-6,07;0,1;107,24;5;50,67
0,77;191573,33;0,57;0,01;0,24;-14,4;0,06;132,45;5;51,67
0,55;199335,67;0,15;0,44;0,25;-10,62;0,23;80,01;5;0
0,66;248504,33;0,44;0,01;0,17;-11,99;0,04;158,09;7;34,67
0,55;130982,33;0,06;0;0,12;-22,69;0,05;151,4;7;32,67
0,61;222897,33;0,53;0;0,13;-7,06;0,03;123,25;0;3,67
0,66;216777,67;0,53;0;0,15;-7,3;0,04;108,1;6;54,67
0,46;231642,67;0,77;0,15;0,14;-7,83;0,1;113,09;2;47,33
0,32;320018;0,87;0,07;0,5;-6,27;0,06;138,76;0;18,67
0,35;185741,33;0,43;0,87;0,31;-12,73;0,06;121,56;0;0
0,3;647413,33;0,1;0,86;0,18;-22,19;0,04;85,98;4;0
0,43;187105;0,16;0,92;0,12;-15,62;0,08;122,53;9;0
0,42;277482,33;0,68;0;0,28;-12,74;0,09;133,54;6;31,67
0,6;286724,33;0,54;0;0,15;-10,59;0,09;157,33;6;49,67
0,81;423666,33;0,74;0,93;0,09;-9,86;0,07;122,68;4;0,67
0,52;279022,5;0,29;0;0,34;-16,28;0,09;120,93;7;24,17
0,47;242391;0,5;0;0,3;-9,49;0,04;121,06;4;41
0,48;382809;0,44;0,51;0,09;-12,42;0,06;155,69;3;6,67
0,77;326422,33;0,92;0,02;0,08;-5,66;0,04;129,85;11;14,33
0,54;185071;0,14;0,9;0,15;-17,9;0,05;138,25;10;2,33
0,44;229842,5;0,16;0;0,17;-14,86;0,06;103,95;10;10,5
0,45;159328,67;0,46;0,28;0,35;-12,97;0,03;108,97;11;45
0,67;47664,5;0,19;0;0,33;-24,09;0,67;95,39;0;0
0,55;141399,67;0,44;0;0,21;-10,94;0,04;118,18;3;12
0,53;448462,33;0,29;0;0,27;-12,59;0,04;124,86;8;13,67
0,42;179524,67;0,14;0;0,15;-16,21;0,04;108,26;8;10
0,5;231944,5;0,16;0,91;0,1;-17,6;0,04;116,69;2;32,83
0,44;150400;0,43;0;0,11;-12,9;0,15;94,53;7;32,67
0,32;517742;0,15;0,77;0,31;-19,2;0,04;117,44;3;0
0,65;205898;0,29;0,01;0,12;-14,52;0,05;112,65;4;57
0,62;226329;0,77;0;0,14;-7,49;0,04;137,05;0;40,33
0,57;307071;0,57;0;0,2;-8,11;0,05;129,59;11;49
0,86;246288,67;0,69;0;0,12;-5,03;0,13;133,54;4;43,67
0,6;153169;0,24;0;0,1;-12,25;0,05;155,99;9;0
0,57;138666,67;0,29;0;0,36;-12,11;0,03;112,94;10;16,67
0,6;174500,33;0,32;0,01;0,18;-12,47;0,12;88,74;5;72,67
0,82;267401,67;0,81;0;0,15;-6,46;0,24;90,07;7;53,67
0,25;294828,5;0,08;0,9;0,14;-28,2;0,04;114,09;4;31,17
0,72;282995,33;0,71;0;0,17;-10,8;0,23;97,54;11;47,67
0,7;229391;0,58;0;0,08;-9,36;0,03;123,46;6;30,67
0,81;308320;0,58;0;0,25;-7,35;0,28;96,67;1;38
0,29;300742,17;0,16;0,06;0,2;-17,53;0,08;88,24;4;0
0,59;162706,67;0,18;0;0,25;-16,72;0,28;102,87;7;0,5
0,26;763106,67;0,11;0,46;0,1;-20,49;0,04;97,92;3;0
0,73;260853,67;0,56;0,06;0,37;-11,11;0,06;148,24;4;42,33
0,59;195973;0,84;0;0,28;-4,86;0,39;119,23;1;50,83
0,66;216904,5;0,31;0;0,25;-15,08;0,14;105,83;7;50,17
0,45;286257,67;0,12;0,84;0,11;-21,63;0,04;121,55;6;32
0,33;180844,33;0,22;0;0,2;-11,08;0,04;93,72;3;1,67
0,28;563729,83;0,12;0,88;0,45;-21,04;0,12;116,83;2;2,5
0,61;218186,33;0,77;0;0,1;-5,56;0,05;121,65;7;63
0,52;223324,33;0,54;0;0,11;-9,68;0,39;122,09;6;63,33
0,49;131613,67;0,85;0,01;0,56;-5,58;0,18;155,02;7;0
0,39;170008,83;0,22;0;0,34;-15,61;0,09;125,61;4;0
0,78;246631;0,48;0,35;0,09;-14,37;0,04;109,44;0;38
0,58;110178;0,21;0;0,3;-20,9;0,79;81,97;8;0
0,54;274142;0,64;0;0,53;-13,01;0,93;84,42;7;0
0,73;336082,33;0,79;0;0,32;-5,46;0,06;101,66;7;0
0,68;173360,67;0,31;0;0,12;-10,31;0,04;100,36;6;75,67
0,5;342982,33;0,76;0,2;0,25;-11,02;0,03;136,11;11;39
0,43;256177,67;0,5;0;0,32;-8,29;0,04;121,18;0;0
0,55;227262,33;0,54;0;0,15;-7,11;0,05;128,1;6;58
0,61;86166,67;0,39;0,29;0,25;-7,36;0,08;127,7;5;1
0,77;479555,67;0,88;0,02;0,22;-6,42;0,08;127,28;7;30,33
0,64;232520;0,74;0;0,2;-5,75;0,05;122,31;5;51,67
0,62;248924,33;0,58;0,04;0,2;-9,87;0,09;146,96;6;35,33
0,69;204737,67;0,9;0;0,39;-6,01;0,13;123,29;2;49,67
0,4;307915,67;0,85;0,01;0,14;-5,52;0,04;119,22;2;52,33
0,84;215188;0,71;0;0,24;-10,28;0,29;127,24;7;16
0,06;1873000;0,01;0,95;0,1;-30,69;0,05;105,66;5;46
0,64;319959,33;0,63;0,51;0,27;-7,07;0,03;110,01;11;54,67
0,79;177965,67;0,65;0,19;0,21;-8,87;0,13;119,2;10;38,33
0,57;238661,33;0,57;0;0,24;-7,32;0,05;153,21;4;0
0,71;198417,33;0,17;0,47;0,18;-11,45;0,35;91,28;7;0
0,33;185381;0,43;0,4;0,38;-11,08;0,11;97,19;1;0
0,48;234911;0,79;0,13;0,34;-7,82;0,09;127,32;5;29,67
0,43;185435,33;0,07;0,83;0,17;-15,98;0,09;76,77;4;0
0,42;188448,67;0,19;0,58;0,27;-11,78;0,05;131,16;4;0
0,64;191730;0,21;0,84;0,14;-12,49;0,12;95,44;4;0
0,83;334924,33;0,95;0;0,35;-4,92;0,07;134,69;6;51,67
0,83;286835,67;0,7;0;0,32;-5,25;0,23;90,46;1;56
