danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,key,popularity
0.69,111827,0.19,0,0.12,-19.04,0.95,82.98,11,1
0.37,91233,0.77,0.24,0.27,-5.78,0.06,97.94,9,39
0.86,254000,0.65,0.01,0.37,-6.86,0.05,119.99,9,61
0.52,366307,0.96,0.08,0.57,-9.83,0.05,98.66,4,0
0.84,219936,0.68,0.81,0.06,-6.97,0.06,125,10,1
0.43,261793.5,0.39,0,0.07,-11.8,0.26,83.41,7,22
0.94,271333,0.81,0,0.47,-9.58,0.33,113.99,6,33
0.79,257419,0.64,0.39,0.23,-7.85,0.29,124.05,11,0
0.78,31760,0.34,0,0.1,-14.86,0.33,140.72,2,0
0.5,183440,0.55,0.15,0.12,-12.38,0.07,137.22,0,43
0.72,526000,0.75,0.85,0.13,-12.74,0.05,120.01,11,0
0.57,194677,0.99,0.25,0.14,-4.32,0.1,150.01,10,8
0.42,221607,0.94,0,0.5,-0.31,0.08,141.77,11,0
0.52,292480,0.89,0,0.84,-7.07,0.04,108.17,11,3
0.26,233520,0.93,0,0.2,-2.8,0.09,161.93,9,60
0.72,124891,0.67,0.87,0.11,-11.51,0.05,124.97,0,0
0.51,187253,0.84,0.05,0.76,-6.34,0.07,125.06,5,19
0.72,283573,0.43,0,0.1,-9.14,0.04,135.88,6,55
0.7,280608.5,0.83,0,0.1,-4.48,0.17,94.14,2,60
0.36,194813,0.98,0.54,0.23,-5.23,0.1,92.87,2,2
0.73,144927,0.63,0,0.11,-9.73,0.12,90.04,10,5
0.66,294819,0.6,0,0.29,-10.83,0.27,118.01,1,59
0.79,173987,0.63,0,0.33,-5.61,0.05,103.97,1,73
0.81,411597,0.91,0.86,0.09,-9.72,0.05,124.99,2,0
0.26,276613,0.94,0,0.06,-5.26,0.15,143.76,0,49
0.29,418075,0.37,0.91,0.11,-14.45,0.04,169.65,1,24
0.19,218019,0.94,0,0.41,3.37,0.1,119.77,7,0
0.28,236287,0.2,0.95,0.14,-15.84,0.04,91.51,2,27
0.31,108627,0.04,0.9,0.14,-29.94,0.05,149.15,1,40
0.66,1118786,0.14,0,0.39,-22.39,0.95,76.64,1,0
0.63,405291,0.54,0,0.32,-13.52,0.03,121.93,2,48
0.83,155000,0.3,0,0.07,-17.11,0.48,93.1,7,73
0.45,259867,0.37,0.48,0.14,-13.2,0.03,94.45,7,44
0.5,299827,0.33,0,0.11,-10.94,0.04,168.14,10,46
0.51,213267,0.96,0,0.14,-5.26,0.1,134,5,70
0.57,513027,0.19,0.04,0.09,-15.06,0.13,146.28,5,2
0.35,192960,0.07,0,0.08,-17.66,0.03,75.46,5,0
0.48,435573,0.33,0.85,0.18,-13.28,0.04,113.9,5,37
0.77,338813,0.85,0,0.2,-5.94,0.43,85.52,8,37
0.67,282480,0.81,0,0.06,-5.7,0.04,130.01,10,0
0.64,179571,0.73,0,0.11,-7.12,0.04,140.02,0,0
0.64,206038,0.2,0.88,0.09,-12.14,0.03,106.09,7,0
0.76,229616,0.46,0.91,0.11,-12.31,0.11,92,0,0
0.35,144754,0.97,0,0.22,-4.16,0.06,185.92,10,4
0.17,155862,0.79,1,0.33,-18.3,0.08,113.07,1,62
0.56,189632,0.87,0,0.1,-3.63,0.03,127.96,4,0
0.81,228733,0.68,0,0.23,-12.1,0.05,106.96,11,36
0.85,251573,0.58,0,0.35,-9.44,0.25,80.96,7,1
0.5,173053,0.99,0.11,0.44,-3.82,0.13,180.05,3,3
0.76,143133,0.53,0.87,0.11,-11.86,0.2,82.78,6,64
0.53,276811,0.2,0.13,0.12,-13.88,0.03,107.4,4,0
0.6,257939,0.68,0,0.83,-9.81,0.93,85.22,4,8
0.71,325533,0.5,0.11,0.1,-14.55,0.25,172.35,1,39
0.83,182812,0.44,0.85,0.15,-11.4,0.05,130,0,5
0.73,177680,0.73,0,0.1,-7.5,0.03,129.38,2,34
0.63,182040,0.3,0,0.15,-11.6,0.05,82.16,11,39
0.29,234040,0.09,0.88,0.13,-21.12,0.04,70.31,8,0
0.5,340690,0.95,0.32,0.37,-7.94,0.09,174,9,0
0.85,232568,0.72,0.41,0.15,-8.02,0.22,128.01,6,0
0.79,431126,0.67,0.94,0.07,-11.36,0.05,131.99,2,0
0.7,266713,0.99,0.21,0.05,-5.9,0.06,140.01,7,7
0.76,204160,0.9,0,0.18,-5.37,0.37,103.64,10,55
0.46,171200,0.69,0.01,0.23,-7.87,0.04,158.95,2,50
0.62,206707,0.47,0.02,0.13,-4.94,0.03,130.05,7,0
0.43,202488,0.5,0.06,0.34,-8.99,0.05,106.59,9,0
0.63,173893,0.42,0.03,0.13,-11.15,0.04,119.74,8,0
0.68,246465,0.9,0,0.1,-6.72,0.19,150,4,0
0.56,405838,0.92,0.62,0.12,-7.92,0.05,138,7,0
0.38,190093,0.45,0.04,0.07,-9.89,0.05,111.29,10,0
0.63,453891,0.92,0.81,0.17,-5.13,0.04,146.02,11,0
0.61,256267,0.39,0,0.11,-10.76,0.04,123.94,0,72
0.75,216987,0.7,0,0.07,-4.72,0.03,92.99,0,57
0.66,213095,0.84,0.04,0.32,-5.99,0.08,122,5,1
0.55,480028,0.97,0.08,0.51,-2.78,0.05,110.01,8,0
0.27,183453,0.4,0.89,0.13,-10.8,0.07,186.21,0,0
0.73,231840,0.72,0.03,0.35,-12.68,0.04,121.95,0,47
0.3,223187,0.27,0.8,0.15,-13.73,0.06,130.46,4,0
0.53,193827,0.48,0,0.09,-10.31,0.04,156.19,5,0
0.39,170080,0.59,0.83,0.32,-9,0.05,87.25,7,0
0.72,298933,0.86,0,0.02,-14.45,0.17,143.67,1,49
0.33,200293,0.34,0.01,0.28,-11.04,0.03,116.94,2,0
0.51,342406,0.92,0,0.11,-6.33,0.13,156.09,7,2
0.75,204933,0.66,0,0.32,-10.11,0.19,90.06,6,35
0.75,226040,0.69,0,0.42,-8.03,0.15,104.04,0,37
0.84,248115,0.71,0,0.11,-4.33,0.06,124.04,1,7
0.75,189253,0.54,0,0.09,-4.05,0.06,124.01,5,70
0.75,159453,0.7,0,0.21,-6.53,0.31,132.06,11,71
0.56,174010,0.3,0.69,0.15,-9.66,0.6,109.2,9,5
0.8,135878,0.76,0,0.12,-5.39,0.03,129.96,2,79
0.21,345200,0.26,0,0.11,-12.58,0.03,173.47,2,40
0.48,198808,0.04,0,0.13,-22.85,0.06,79.14,0,65
0.93,164603,0.52,0,0.09,-6.46,0.2,139.99,9,0
0.5,245125,0.41,0.89,0.11,-13.71,0.29,90,6,17
0.32,256072,0.83,0,0.07,-4.31,0.06,139.16,7,64
0.73,120047,0.5,0.86,0.11,-8.49,0.05,160.15,10,13
0.65,159150,0.71,0,0.12,-6.01,0.04,80.5,5,68
0.93,199296,0.65,0,0.2,-6.9,0.26,98.02,0,59
0.73,113528,0.74,0.76,0.1,-11.73,0.06,93.04,7,70
0.65,173987,0.77,0,0.23,-5.27,0.1,169.96,4,9
0.76,161971,0.19,0.89,0.05,-12.33,0.21,85.97,0,16
0.56,240253,0.53,0,0.1,-6.14,0.05,79.79,8,65
0.67,123220,0.39,0.04,0.19,-11.57,0.1,82.07,11,65
0.69,251818,0.7,0,0.07,-6.32,0.03,131.97,3,67
0.71,218883,0.45,0,0.11,-9.64,0.03,102.96,1,77
0.56,293016,0.83,0.89,0.12,-5.83,0.05,145.01,0,0
0.73,173143,0.3,0.83,0.14,-13.58,0.06,82.56,4,69
0.44,245760,0.86,0.65,0.1,-7.43,0.03,124.96,9,17
0.39,111250,0.98,0.93,0.4,-5.52,0.22,138.03,0,16
0.75,255840,0.56,0,0.43,-6.77,0.15,80,4,38
0.5,160661,0.45,0,0.3,-6.28,0.05,174.06,5,70
0.72,234736,0.39,0,0.11,-9.38,0.06,135.06,10,64
0.37,194658,0.44,0,0.29,-7.96,0.03,142.86,4,0
0.66,186946,0.74,0,0.07,-6.14,0.05,82.99,0,65
0.57,145368,0.92,0.76,0.15,-8.58,0.03,132.08,8,7
0.61,109034,0.8,0,0.39,-3.41,0.04,158.67,1,64
0.38,163643,0.92,0.85,0.31,-7.31,0.18,97.41,6,60
0.49,259800,0.59,0,0.26,-10.71,0.04,73.93,4,0
0.91,166857,0.62,0,0.12,-10.23,0.08,104.97,0,73
0.79,126668,0.22,0.06,0.12,-15.69,0.23,97.03,9,68
0.64,332173,0.39,0.31,0.1,-13.54,0.29,132.02,7,64
0.5,272500,0.52,0.03,0.22,-10.65,0.06,119.6,2,55
0.69,254493,0.52,0,0.29,-13.3,0.1,90.02,4,0
0.31,178147,0.94,0,0.98,-3.3,0.06,164.95,5,54
0.46,137167,0.3,0.58,0.14,-14.08,0.05,79.89,5,16
0.76,185876,0.06,0.82,0.18,-24.69,0.06,114.98,7,74
0.74,136839,0.62,0,0.69,-7.31,0.05,113.97,0,83
0.53,364066,0.74,0,0.78,-7.67,0.17,141.84,0,0
0.56,271023,0.56,0,0.13,-11.42,0.05,105.07,2,0
0.6,229947,0.61,0,0.12,-6.57,0.05,128.04,10,58
0.85,228062,0.63,0.01,0.2,-8.2,0.05,119.99,11,62
0.53,144041,0.49,0,0.22,-10.32,0.22,75.49,2,64
0.85,77477,0.56,0.32,0.09,-8.47,0.07,81.02,10,0
0.81,351220,0.85,0.94,0.1,-7.73,0.07,123.01,6,0
0.47,173040,0.84,0,0.08,-7.65,0.04,86,0,0
0.48,87520,0.89,0.68,0.64,-4.99,0.03,132.02,0,6
0.16,216200,0.57,0.89,0.11,-10.51,0.04,138.42,2,5
0.77,128640,0.25,0.11,0.25,-11.23,0.05,92.89,7,0
0.66,380488,0.97,0.87,0.22,-11.25,0.04,123.02,0,0
0.81,419200,0.47,0.65,0.02,-13.49,0.07,124,0,0
0.71,203538,0.41,0,0.05,-6.83,0.04,130.02,9,68
0.56,141750,0.33,0.86,0.13,-13.46,0.1,83.37,6,16
0.36,188240,0.12,0.01,0.18,-17.59,0.04,105.03,4,4
0.7,231812,0.81,0.94,0.15,-8.99,0.05,125.05,9,0
0.52,214375,0.24,0.72,0.28,-15.71,0.06,131.32,11,16
0.73,68615,0.32,0,0.28,-12.62,0.59,113.74,7,0
0.37,247731,0.08,0.2,0.11,-11.4,0.04,91.43,1,54
0.78,194273,0.74,0,0.1,-6.26,0.03,117.94,7,12
0.58,194280,0.88,0,0.28,-4.96,0.18,156.05,2,48
0.69,162090,0.76,0.04,0.12,-8.25,0.03,136.56,10,6
0.63,211147,0.42,0.01,0.05,-10.73,0.06,120.91,2,0
0.74,254453,0.76,0.71,0.04,-13.5,0.05,118.91,11,52
0.54,201972.5,0.97,0,0.44,-2.23,0.3,154.01,3,4
0.71,311255,0.9,0.86,0.06,-4.62,0.09,127.99,7,0
0.8,239623,0.63,0,0.11,-7.11,0.28,80.76,7,58
0.44,358740,0.4,0.67,0.12,-15.99,0.04,109.02,7,0
0.58,213927,0.95,0.44,0.35,-4,0.07,126.35,2,45
0.54,259947,0.69,0,0.22,-6.52,0.03,102.16,9,0
0.32,437520,0.05,0.93,0.11,-22.39,0.04,99.72,5,3
0.54,160543.25,0.09,0,0.38,-18.85,0.24,97.01,0,3
0.51,139088,0.9,0.01,0.45,-7.37,0.09,131.96,11,13
0.32,477513,0.06,0.79,0.19,-19.82,0.04,124.58,3,2
0.55,180158,0.61,0,0.17,-7.26,0.08,124.39,7,79
0.53,267208,0.72,0.45,0.25,-6.46,0.04,102.7,8,57
0.36,510633.5,0.35,0,0.13,-12.99,0.05,103.85,9,57
0.46,248166.5,0.96,0.01,0.22,-4.1,0.08,147.06,3,52
0.72,188800,0.63,0,0.26,-5.52,0.17,149.98,9,62
0.44,1476511,0.68,0,0.1,-9.33,0.09,87.17,7,0
0.59,320505,1,0,0.61,-1.21,0.47,154.95,5,0
0.52,271493.5,0.88,0.31,0.23,-6.19,0.05,109.12,7,3
0.72,122958,0.84,0.44,0.23,-7.74,0.05,124.53,0,38
0.68,254000,0.5,0,0.11,-7.77,0.04,97.01,5,0
0.63,175727,0.45,0,0.16,-12.97,0.03,99.7,7,27
0.49,234566.5,0.35,0,0.08,-14.34,0.04,120.62,4,24
0.32,179538.75,0.39,0.57,0.24,-13.4,0.04,109.49,5,29
0.56,135526.5,0.21,0,0.07,-14.03,0.04,100.3,7,14
0.48,42633.5,0.04,0.68,0.12,-24.95,0.2,156.58,5,28
0.59,120153.5,0.32,0.01,0.35,-15.23,0.15,101.71,3,40
0.35,102175.5,0.7,0,0.32,-16.12,0.04,183.99,2,32
0.84,258880,0.8,0,0.34,-5.41,0.16,130.01,6,62
0.56,170200,0.32,0,0.23,-9.52,0.03,78.91,10,0
0.37,258293.5,0.88,0,0.15,-4.36,0.06,116.13,2,35
0.63,371250,0.99,0.91,0.33,-3.94,0.15,127.96,2,0
0.64,149884.5,0.6,0,0.62,-8.85,0.27,85.62,7,8
0.81,247529,0.93,0.86,0.11,-4.83,0.04,127.98,6,0
0.6,183360,0.37,0.01,0.1,-9.17,0.06,117.35,8,0
0.55,184600,0.4,0.02,0.17,-8.8,0.05,122.67,7,0
0.55,184600,0.4,0.02,0.17,-8.8,0.05,122.67,7,0
0.7,243370,0.76,0,0.08,-7.3,0.04,107.02,2,0
0.7,109412,0.03,0.96,0.1,-20.58,0.09,81.72,3,1
0.74,234486.5,0.39,0.02,0.11,-10.19,0.05,78.49,9,35
0.42,192340,0.24,0.5,0.38,-12.7,0.07,74.25,2,0
0.42,186213.5,0.13,0.85,0.12,-15.53,0.04,78.24,7,0
0.61,189540,0.42,0,0.34,-11.4,0.5,101.72,3,10
0.68,319573,0.83,0,0.17,-3.5,0.04,128.05,0,0
0.6,200600,0.82,0.65,0.11,-9.75,0.03,127.94,1,2
0.77,327473.5,0.75,0.05,0.33,-9.44,0.06,126.98,9,46
0.74,212640,0.87,0,0.39,-4.37,0.07,122,11,47
0.77,223109.75,0.64,0.01,0.29,-7.14,0.05,128.01,5,0
0.5,267853.5,0.73,0,0.19,-5.7,0.03,89.44,11,54
0.5,340974,0.89,0.02,0.25,-6.37,0.07,170.96,6,0
0.7,264669,0.68,0.07,0.08,-8.23,0.03,134.16,2,43
0.65,234949.5,0.66,0.86,0.15,-10.02,0.07,118.52,11,0
0.65,356259,0.92,0.8,0.66,-7.26,0.14,123.94,6,0
0.76,349125,0.57,0.39,0.13,-6.38,0.05,122.42,6,0
0.71,202738.5,0.45,0.88,0.09,-10.44,0.04,113,9,0
0.56,350421,0.56,0.9,0.11,-14.56,0.03,122.51,7,0
0.75,610665,0.89,0,0.73,-6.49,0.2,99.97,4,2
0.31,221620,0.14,0.88,0.18,-20.73,0.04,123.01,8,53
0.38,249900,0.73,0,0.1,-4.41,0.03,158.37,10,48
0.28,246643,0.77,0,0.4,-10.58,0.06,118.69,6,39
0.26,138126,0.26,0.16,0.07,-5.37,0.04,69.2,2,0
0.49,125383.75,0.95,0.79,0.39,-8.13,0.05,138.46,6,10
0.77,231200,0.79,0.78,0.12,-5.27,0.07,116.84,2,0
0.8,235566.5,0.57,0,0.24,-11.44,0.17,89.82,1,41
0.36,223587,0.21,0,0.17,-13.6,0.03,95.71,7,0
0.58,217086.5,0.51,0,0.62,-12.36,0.05,113.97,11,16
0.58,162326.5,0.52,0,0.63,-10.44,0.07,113.31,2,49
0.53,267103,0.45,0,0.11,-7.02,0.03,135.27,7,57
0.82,202915,0.37,0,0.15,-14.85,0.19,124.73,11,41
0.53,133879,0.31,0,0.14,-10.96,0.03,140.47,8,4
0.62,162533.5,0.72,0,0.22,-8.07,0.03,100.39,7,44
0.63,250146.5,0.2,0.04,0.09,-17.55,0.09,91.18,6,30
0.65,275549.75,0.79,0.15,0.5,-8.16,0.27,128.06,6,45
0.24,157270.5,0.27,0.91,0.3,-13.86,0.04,108.22,7,0
0.6,151686.5,0.7,0,0.18,-7.52,0.04,103.51,9,27
0.56,160493.5,0.48,0.42,0.22,-8.34,0.03,94.38,6,2
0.82,354374.5,0.66,0.36,0.1,-7.27,0.07,123.99,8,0
0.2,301045,0.38,0.86,0.17,-12.45,0.03,54.18,1,0
0.72,213549,0.7,0,0.09,-8.13,0.05,92.46,7,35
0.56,718413.5,0.22,0,0.45,-19,0.17,132.47,8,29
0.38,177055.5,0.36,0.85,0.34,-14.02,0.05,93.81,6,0
0.51,260627,0.5,0.88,0.12,-9.83,0.04,125.45,2,0
0.43,163455,0.33,0,0.22,-13,0.05,97.52,2,0
0.54,154854,0.93,0,0.32,-3.79,0.05,129.01,3,12
0.35,298926.5,0.43,0,0.23,-8.85,0.03,109.48,11,0
0.39,122327.5,0.4,0,0.56,-7.92,0.04,78.27,11,1
0.57,231933.5,0.31,0.79,0.18,-19.73,0.04,137.81,7,28
0.47,137520,0.49,0,0.09,-6.86,0.05,138.22,7,24
0.36,114313,0.21,0.89,0.1,-14.25,0.03,97.9,7,46
0.38,208863.5,0.19,0,0.33,-17.07,0.05,135.07,7,0
0.3,404309.75,0.25,0.49,0.13,-14.85,0.03,91.43,2,16
0.65,166346,0.51,0.29,0.17,-10.82,0.06,123.64,10,0
0.51,203905,0.43,0,0.6,-8.4,0.03,97.24,1,0
0.48,237247,0.2,0.64,0.11,-22.17,0.04,104.04,5,41
0.46,243293.5,0.15,0,0.4,-16.32,0.04,120.38,11,52
0.51,262920,0.62,0,0.2,-5.98,0.04,125.33,5,23
0.56,259599.5,0.79,0.51,0.65,-7.39,0.08,133.01,11,3
0.44,139287.5,0.09,0.9,0.14,-19.62,0.05,87.91,11,0
0.46,211193,0.62,0,0.12,-4.57,0.04,158.74,0,54
0.42,202713.5,0.49,0,0.25,-12.39,0.04,107.2,1,38
0.4,158153,0.03,0,0.11,-22.83,0.04,108.8,10,36
0.34,378670.5,0.28,0.22,0.74,-20.18,0.15,95.46,7,4
0.29,218109.75,0.35,0,0.27,-12.39,0.04,92.43,9,23
0.4,259009.5,0.58,0,0.18,-8.88,0.03,133.29,2,3
0.44,230693,0.39,0,0.11,-10.9,0.03,143.07,2,42
0.27,260810.5,0.28,0,0.27,-15.16,0.06,82.78,7,0
0.28,274653,0.8,0.9,0.27,-12.42,0.07,111.64,11,40
0.57,279026.5,0.52,0,0.16,-10.68,0.03,100.06,7,48
0.55,223724,0.38,0,0.11,-13.18,0.03,98.44,5,60
0.5,228920,0.37,0,0.1,-7.77,0.03,145.8,3,59
0.66,234520,0.62,0,0.16,-11.04,0.14,148.46,4,64
0.83,383467.5,0.45,0.67,0.08,-12.13,0.08,126,9,0
0.5,167666.5,0.2,0.9,0.13,-19.07,0.04,87.22,10,12
0.75,450000,0.59,0.87,0.17,-7.25,0.05,128,11,0
0.79,321860,0.93,0.08,0.15,-4.76,0.08,125,11,3
0.64,196311,0.15,0.87,0.15,-12.73,0.31,98.12,11,0
0.54,468026.5,0.49,0.11,0.74,-13.53,0.06,118.93,10,6
0.73,395230,0.65,0.87,0.07,-8.42,0.05,128,5,0
0.61,192966.5,0.54,0,0.14,-10.1,0.03,104.91,10,37
0.68,250553.5,0.42,0,0.08,-11.58,0.03,82.07,3,51
0.71,188430.5,0.24,0,0.2,-11.83,0.05,121.31,0,0
0.53,777733,0.59,0.75,0.4,-12.66,0.25,155.56,9,2
0.75,130961,0.03,0.93,0.11,-19.07,0.1,66.01,1,0
0.5,185960,0.73,0.13,0.11,-11.8,0.06,113.31,9,0
0.6,146471,0.01,0.91,0.1,-20.22,0.08,74.36,5,5
0.71,213971,0.53,0.89,0.07,-10.16,0.03,99.15,1,5
0.78,239006.5,0.78,0,0.23,-4.24,0.26,129.28,7,45
0.72,280453.5,0.47,0.01,0.16,-8.62,0.21,117.63,11,41
0.7,298320,0.13,0,0.49,-19.09,0.71,99.72,1,1
0.65,300280,0.5,0,0.1,-10.84,0.06,98.05,6,42
0.83,167226.5,0.57,0,0.15,-12.96,0.14,129.42,5,54
0.65,152673.5,0.49,0,0.07,-9.31,0.03,88.87,2,16
0.59,189913.5,0.24,0.2,0.14,-15.28,0.14,119.18,7,0
0.5,150846.5,0.29,0.04,0.13,-14.09,0.12,101.33,7,0
0.45,178526.5,0.15,0,0.13,-15.83,0.04,84.34,9,23
0.39,40566.5,0.39,0,0.83,-17.76,0.09,97.53,4,43
0.56,220813,0.4,0,0.18,-10.15,0.03,82,6,35
0.82,390187.25,0.69,0.63,0.28,-6.71,0.07,123.99,10,0
0.3,334260,0.11,0.68,0.12,-22.25,0.04,94.53,5,0
0.67,366620.5,0.66,0.45,0.33,-6.85,0.07,130.99,6,0
0.43,275933.5,0.34,0,0.12,-12.83,0.03,84.44,3,41
0.57,249506.5,0.91,0,0.26,-8.21,0.04,136.51,7,46
0.53,177020,0.6,0.33,0.3,-14.73,0.04,167.43,9,34
0.66,273480,0.26,0,0.11,-13.61,0.03,135.06,2,35
0.29,145260,0.27,0,0.45,-10.67,0.03,86.32,5,22
0.2,257213.5,0.23,0.03,0.82,-16.75,0.04,115.09,11,2
0.62,175697,0.51,0.17,0.05,-9.01,0.04,81.2,8,39
0.73,177846.5,0.71,0.46,0.14,-5.53,0.03,111.63,6,54
0.66,217047,0.42,0,0.18,-11.45,0.05,126.32,0,42
0.35,134786.5,0.19,0,0.12,-16.54,0.07,87.62,1,16
0.54,399060,0.59,0.31,0.54,-11.06,0.04,101.69,7,27
0.5,207620,0.47,0.03,0.09,-16.06,0.04,100.9,9,29
0.63,235866.5,0.62,0,0.15,-9.36,0.03,112.41,9,56
0.48,136403.5,0.34,0,0.1,-14.7,0.05,83.75,9,31
0.73,235606,0.94,0,0.06,-5.39,0.06,122.96,10,67
0.45,189373.5,0.08,0.01,0.12,-15.87,0.04,119.04,3,22
0.62,170126.5,0.42,0.46,0.07,-9,0.05,97.62,9,41
0.69,222756.75,0.76,0,0.25,-9.09,0.12,128.22,0,66
0.49,216370,0.57,0,0.36,-11.21,0.05,97.35,2,29
0.35,197175,0.5,0.92,0.24,-12.89,0.03,115.12,7,29
0.68,185783,0.3,0.84,0.15,-15.19,0.06,117.37,10,12
0.65,277613,0.72,0.16,0.21,-9.8,0.03,93.12,2,36
0.56,341837,0.79,0.03,0.48,-5.61,0.04,131.98,4,0
0.39,142873.5,0.94,0.46,0.14,-5.94,0.07,154.51,11,26
0.41,180306.5,0.87,0,0.54,-8.08,0.05,143.91,11,39
0.53,354866.5,0.72,0,0.19,-9.94,0.04,130.52,6,33
0.51,168880,0.28,0,0.11,-8.74,0.04,134.47,8,60
0.72,188293,0.87,0.02,0.05,-4.95,0.05,131.03,11,0
0.52,145493.5,0.97,0.73,0.29,-8.58,0.09,138.79,1,13
0.4,182197,0.22,0.22,0.11,-25.35,0.05,96.51,7,31
0.43,211464.5,0.67,0,0.11,-4.18,0.04,110.72,11,63
0.56,225844.5,0.22,0.38,0.27,-12.09,0.03,94.91,7,1
0.67,293553.5,0.5,0.45,0.15,-13.44,0.03,114.01,5,30
0.63,442346,0.56,0.14,0.12,-8.81,0.04,123.99,0,0
0.35,207746.5,0,0.93,0.06,-34.11,0.05,87.72,6,53
0.69,174646.5,0.25,0,0.15,-11.76,0.32,105.74,8,9
0.51,239167,0.37,0,0.22,-7.23,0.03,97.64,7,51
0.74,225033.5,0.28,0,0.07,-14.32,0.05,100,6,37
0.73,284863,0.94,0.07,0.12,-3.98,0.08,123,5,0
0.72,243666.5,0.53,0,0.15,-9.76,0.03,121.69,2,38
0.48,166385.5,0.81,0,0.17,-7.23,0.06,128.05,1,23
0.42,249572.75,0.59,0,0.2,-9.51,0.05,94.11,8,0
0.75,227893.5,0.6,0.01,0.24,-8.96,0.05,101.35,2,35
0.49,278840,0.47,0,0.12,-7.98,0.04,133.88,6,48
0.45,154776,0.29,0,0.15,-12.94,0.07,161.75,0,0
0.46,252953.5,0.14,0,0.07,-19.04,0.04,133.83,11,34
0.41,338786.75,0.12,0,0.18,-19.49,0.07,91.33,3,33
0.27,354898.75,0.19,0.2,0.69,-22,0.1,102.16,7,3
0.71,265746.5,0.61,0.34,0.06,-10.96,0.05,109.84,2,32
0.31,514548,0.17,0.88,0.41,-16.62,0.04,59.64,7,0
0.62,246310.5,0.93,0.63,0.17,-7.07,0.05,113.99,1,7
0.75,183335,0.78,0,0.1,-5.3,0.06,110,6,0
0.51,203841.5,0.25,0.33,0.13,-10.3,0.1,72.74,5,0
0.55,206637,0.19,0.17,0.37,-10.78,0.18,75.89,11,0
0.57,190234.5,0.69,0.74,0.26,-11.59,0.04,103.48,11,41
0.31,287580,0.94,0.37,0.17,-5.84,0.08,112.59,2,56
0.52,237028,0.67,0,0.11,-8.95,0.04,169.98,7,0
0.74,211200,0.87,0.85,0.1,-5.55,0.06,124.99,5,0
0.32,131388.5,0.27,0.82,0.12,-10.24,0.04,129.33,2,9
0.55,260776.5,0.91,0.37,0.28,-7.88,0.1,130.97,6,4
0.58,201480,0.71,0,0.1,-4.92,0.03,144.97,6,67
0.61,191040,0.74,0,0.15,-5.92,0.03,107.66,2,61
0.22,85020,0.17,0.05,0.11,-15.86,0.04,129.05,11,61
0.62,216713.5,0.81,0,0.16,-4.96,0.03,121,2,62
0.52,229496.75,0.6,0.41,0.38,-10.14,0.03,101.08,5,30
0.49,254526.5,0.35,0,0.23,-12.54,0.04,97.29,10,38
0.45,355660,0.78,0,0.45,-5.42,0.16,110.58,6,48
0.59,201293.5,0.64,0.44,0.11,-12.42,0.05,96.41,5,26
0.8,421890,0.61,0.86,0.08,-7.02,0.07,128.01,11,0
0.62,214726,0.97,0.42,0.09,-6.66,0.04,136.48,7,26
0.64,229766.25,0.85,0,0.18,-5.65,0.08,127.26,7,0
0.44,79583.5,0.78,0.1,0.56,-6.66,0.08,130.96,11,4
0.59,4457545,0.69,0.84,0.29,-8.68,0.06,121.38,11,0
0.54,222049,0.97,0.83,0.08,-0.67,0.06,172,6,0
0.31,361093.5,0.08,0.85,0.08,-31.9,0.04,151.25,7,45
0.51,188666.5,0.2,0,0.11,-15.19,0.04,103.14,2,49
0.8,240953,0.85,0,0.06,-4.45,0.07,103.93,0,43
0.54,270220,0.6,0,0.09,-5.77,0.04,117.93,0,52
0.76,544267.5,0.59,0.87,0.08,-9.76,0.08,124.5,0,0
0.56,145380,0.32,0,0.25,-7.52,0.03,92.47,6,19
0.44,236026.5,0.26,0.08,0.18,-13.63,0.04,93.93,2,56
0.57,180187,0.86,0.75,0.26,-10.75,0.08,135.03,5,0
0.66,248664,0.39,0,0.1,-11.52,0.03,87.34,10,0
0.78,216661,0.39,0.35,0.11,-10.7,0.04,131.49,9,67
0.74,214313.5,0.88,0.01,0.11,-4.79,0.05,134.98,7,46
0.5,293682.5,0.78,0.86,0.25,-10.9,0.04,117.51,7,6
0.78,356001.5,0.89,0.7,0.13,-7.66,0.09,123.01,11,1
0.38,220760,0.81,0,0.09,-6.59,0.05,156.11,0,0
0.39,291093,0.62,0,0.09,-6.66,0.03,108.05,2,37
0.46,248680,0.63,0,0.11,-5.82,0.04,119.76,7,52
0.62,252813.5,0.89,0,0.05,-5.96,0.06,96.35,9,58
0.53,241149.75,0.81,0.14,0.36,-5.75,0.06,132.23,9,7
0.57,197133,0.8,0,0.11,-10.45,0.06,133.61,0,46
0.59,177040,0.87,0,0.31,-4.44,0.06,145.01,0,59
0.72,283913,0.5,0.07,0.08,-7.51,0.04,103.09,6,67
0.38,285953,0.12,0.83,0.28,-17.41,0.04,121.98,11,0
0.7,228667,0.65,0,0.42,-6.92,0.43,88.59,7,54
0.45,187160,0.06,0,0.1,-16.8,0.03,130.73,3,58
0.62,450170.5,0.7,0.87,0.33,-8.71,0.04,123.5,7,2
0.7,348447,0.55,0,0.1,-12.65,0.03,116.64,6,29
0.55,200066.5,0.28,0,0.18,-15.51,0.06,82.74,11,36
0.39,265428.5,0.08,0,0.34,-17.62,0.05,87.64,9,0
0.6,199207,0.56,0,0.13,-7.67,0.02,89.74,11,40
