danceability;duration_ms;energy;instrumentalness;liveness;loudness;speechiness;tempo;key;popularity
0.33;311705;0.87;0;0.37;-4.61;0.03;131.05;9;low
0.33;271213;0.01;0.92;0.1;-29.21;0.04;132.24;6;med
0.67;69813;0.44;0;0.19;-12.39;0.74;91.22;8;low
0.63;437250;0.89;0.95;0.07;-8.13;0.06;123.02;4;low
0.36;151200;0.2;0;0.24;-16.71;0.05;173.13;1;low
0.61;218907;0.57;0;0.16;-9.2;0.09;165.9;7;low
0.48;131880;0.13;0.98;0.11;-14.47;0.05;145.17;1;low
0.69;236267;0.63;0;0.1;-7.9;0.04;82.04;6;med
0.9;231116;0.14;0.94;0.26;-18.29;0.08;120.01;10;low
0.76;205128;0.58;0;0.23;-10.13;0.17;116.98;6;med
0.36;432546;0.19;0.86;0.12;-18.09;0.04;113.54;7;med
0.47;197042;0.83;0.07;0.24;-7.24;0.03;106.99;11;low
0.69;171833;0.22;0;0.58;-14.23;0.41;139.99;10;low
0.82;434103;0.86;0.87;0.06;-7.43;0.07;124.99;4;low
0.42;191267;0.32;0.12;0.16;-13.67;0.05;140.72;0;low
0.23;235093;0.12;0;0.34;-17.2;0.05;77.27;0;low
0.34;732933;0.41;0.59;0.83;-14.22;0.03;96.54;7;low
0.67;379429;0.84;0.06;0.14;-10.67;0.05;116.78;10;low
0.33;394440;0.88;0.01;0.36;-9.6;0.15;113.69;0;low
0.38;424307;0.12;0.87;0.1;-23.44;0.04;147.4;0;med
0.74;231897;0.73;0.01;0.06;-5.58;0.04;122.98;2;med
0.87;334173;0.81;0.11;0.05;-8.47;0.07;131.97;6;low
0.66;401685;0.17;0.78;0.11;-21.95;0.03;157.97;9;low
0.29;234133;0.53;0;0.14;-12.12;0.04;80.97;8;low
0.42;224027;0.3;0;0.12;-7.65;0.03;119.22;8;low
0.68;131200;0.28;0.07;0.09;-12.68;0.03;101.3;5;low
0.77;201893;0.58;0;0.09;-6.77;0.05;75;4;low
0.74;155393.5;0.48;0;0.2;-9.04;0.55;78.36;6;high
0.79;527240;0.58;0.54;0.17;-10.07;0.04;127;7;med
0.65;306427;0.71;0.69;0.09;-8.6;0.05;116.85;7;low
0.69;226926;0.61;0.95;0.07;-9.96;0.05;109.99;7;low
0.2;213387;0.65;0.49;0.07;-11.85;0.05;166.64;8;low
0.45;255093;0.44;0;0.56;-13.75;0.92;82.63;6;low
0.73;234380;0.8;0;0.21;-2.91;0.26;122.42;11;med
0.43;324147;0.28;0.64;0.33;-18.8;0.06;123.62;5;low
0.51;277907;0.72;0;0.14;-9.33;0.07;102.02;5;med
0.78;448696;0.82;0.88;0.09;-4.93;0.05;138.01;10;low
0.52;198413;0.5;0;0.56;-9.42;0.04;100.45;0;med
0.32;172176;0.99;0;0.23;-7.05;0.22;167.53;9;low
0.49;204992;0.66;0;0.71;-10.16;0.05;166.74;0;low
0.15;136480;0.99;0;0.76;-4.93;0.14;158.82;8;low
0.69;331480;0.66;0;0.57;-3.44;0.35;161.9;2;med
0;13284;0.55;0;0.28;-8.41;0;0;0;low
0.63;217538;0.87;0.66;0.28;-4.18;0.04;135.97;1;med
0.67;299800;0.63;0.87;0.07;-8.74;0.04;100.62;8;med
0.67;292280;0.68;0;0.13;-13.07;0.08;95.02;11;low
0.67;189497;0.64;0.03;0.48;-7.22;0.07;127.89;3;low
0.23;294760;0.88;0.26;0.26;-8.29;0.04;103.56;2;med
0.63;235915;0.91;0;0.44;-4.64;0.05;97.85;10;med
0.53;203560;0.07;0;0.1;-22.22;0.04;78.24;8;low
0.88;256766;0.42;0;0.09;-13.49;0.16;97;1;med
0.4;358536;0.96;0.01;0.29;-3.28;0.09;150.43;5;low
0.55;252013;0.71;0;0.41;-5.93;0.04;140.08;1;low
0.69;238213;0.97;0.85;0.38;-5.32;0.08;112.03;10;low
0.74;246177;0.58;0.06;0.34;-11.26;0.05;125.7;11;low
0.56;207360;0.54;0;0.16;-9.49;0.03;81.09;10;low
0.38;283467;0.92;0.01;0.31;-7.19;0.19;124.86;9;low
0.67;249907;0.79;0;0.05;-5.72;0.04;117.13;0;med
0.48;275625;0.85;0;0.26;-4.56;0.05;127.98;6;low
0.5;222726;0.63;0;0.11;-7.87;0.03;87.55;5;low
0.45;226054;0.67;0;0.36;-8.47;0.04;116.95;2;low
0.84;172021;0.42;0.85;0.1;-10.15;0.06;104.99;3;med
0.73;311935;0.89;0.31;0.53;-5.75;0.07;130.01;1;low
0.2;374360;0.87;0;0.24;-4.86;0.05;76.54;6;med
0.76;427234;0.95;0.58;0.02;-4.76;0.04;127.01;6;low
0.79;338184;0.78;0.82;0.08;-6.76;0.06;128.01;6;low
0.06;237772;0.99;0.98;0.95;-22.76;0.07;47.99;1;med
0.15;143618;0.48;0.98;0.84;-21.88;0.06;82.73;0;med
0.7;237051;0.8;0.11;0.66;-5.2;0.05;124.97;7;med
0.51;244200;0.92;0;0.37;-5.42;0.05;126.2;9;low
0.47;229893;0.81;0;0.07;-3.44;0.05;72.99;1;med
0.79;228197;0.64;0.17;0.04;-7.65;0.05;122.05;0;low
0.56;147664;0.6;0;0.26;-9.96;0.03;135.17;0;low
0.74;269387;0.66;0;0.27;-10.25;0.28;82.04;11;med
0.46;297876;0.04;0.18;0.08;-20.84;0.05;77.57;7;med
0.65;219213;0.98;0;0.11;-2.14;0.04;127;5;low
0.67;188333;0.27;0;0.16;-15.75;0.05;110.64;2;med
0.71;152440;0.38;0.42;0.26;-13.62;0.08;79.16;8;low
0.69;183133;0.45;0;0.16;-10.28;0.03;112.21;10;med
0.71;204042;0.11;0;0.12;-15.86;0.1;91.99;7;low
0.86;201665;0.73;0;0.59;-7.03;0.26;100.02;4;low
0.91;311667;0.44;0;0.06;-8.72;0.25;94.98;0;med
0.6;207540;0.83;0;0.06;-4.07;0.04;131.44;2;low
0.73;574974;0.65;0.81;0.09;-11.64;0.04;124;10;low
0.43;309853.5;0.23;0.87;0.08;-17.02;0.04;122.65;9;low
0.72;251827;0.48;0.06;0.13;-9.91;0.11;87.39;1;med
0.66;309013;0.81;0;0.31;-10.22;0.04;98.25;5;low
0.74;467500;0.77;0.86;0.07;-6.61;0.09;131.99;8;low
0.78;196181;0.87;0;0.44;-4.61;0.28;119.96;8;high
0.76;398769;0.79;0.51;0.08;-7.27;0.11;130.02;9;low
0.64;141395;0.42;0.1;0.26;-12;0.33;203.26;7;low
0.59;83487;0.25;0;0.32;-11.83;0.07;78.28;7;low
0.54;221827;0.85;0;0.08;-5.21;0.04;106.06;6;med
0.69;278800;0.88;0;0.21;-3.23;0.07;88.09;11;med
0.48;248800;0.69;0;0.15;-7.06;0.04;143.18;9;low
0.69;406000;0.63;0.03;0.09;-7.81;0.2;81.77;6;med
0.63;282857;0.82;0;0.11;-9.1;0.04;125;7;low
0.83;100573;0.51;0;0.32;-10.3;0.49;113.77;5;med
0.53;251467;0.3;0;0.32;-17.8;0.03;119.45;7;med
0.58;272840;0.46;0;0.1;-11.61;0.03;76.63;4;low
0.44;154047;0.98;0.87;0.36;-5.56;0.07;125.02;9;low
0.86;92250;0.15;0.95;0.11;-10.95;0.33;82.9;4;med
0.69;246583;0.58;0.02;0.19;-8.33;0.07;74.99;2;med
0.68;221373;0.54;0;0.19;-8.44;0.04;129.07;9;low
0.69;229747;0.52;0;0.11;-5.85;0.13;95.06;0;med
0.42;153587;0.96;0;0.38;-4.17;0.1;98.29;6;low
0.76;454600;0.77;0.76;0.52;-7.59;0.05;123.32;7;med
0.75;60987;0.29;0;0.32;-9.44;0.55;87.98;0;low
0.75;241733;0.79;0.02;0.09;-8.01;0.04;133.05;11;med
0.71;212787;0.43;0.13;0.08;-9.71;0.2;168.01;4;high
0.79;186267;0.1;0.01;0.09;-25.46;0.04;104.96;6;low
0.84;223869;0.87;0;0.08;-3.46;0.18;99;2;low
0.63;331040;0.86;0.11;0.06;-5.41;0.04;120.1;0;low
0.73;458667;0.7;0.88;0.08;-9.39;0.05;134.99;7;low
0.72;206307;0.53;0.01;0.07;-11.36;0.05;119.88;6;low
0.84;121234;0.74;0;0.32;-8.17;0.07;129.99;1;low
0.28;219947;0.65;0.17;0.06;-7.79;0.05;100.1;11;low
0.56;168773;0.55;0;0.27;-11.64;0.05;124.89;4;low
0.34;397467;0.92;0.1;0.23;-4.67;0.1;99.88;9;low
0.78;178369;0.74;0.01;0.09;-7.42;0.2;94.02;9;high
0.66;52867;0.79;0;0.13;-4;0.05;92.97;4;med
0.69;162067;0.81;0;0.58;-6.23;0.09;127.95;4;med
0.16;141533;0.01;0.04;0.11;-31.04;0.04;130.81;7;med
0.54;190250;0.5;0;0.16;-8.73;0.05;120.06;2;high
0.52;195827;0.57;0;0.5;-8.67;0.06;122.76;4;low
0.87;163902;0.21;0;0.1;-12.68;0.04;101.3;11;high
0.53;211365;0.68;0;0.1;-5.08;0.04;82.05;7;low
0.32;216760;0.07;0;0.3;-20.91;0.05;74.91;2;low
0.59;392072;0.39;0.89;0.19;-15.72;0.03;126.28;7;low
0.74;192360;0.76;0.01;0.1;-13.64;0.05;98.97;6;low
0.73;181640;0.58;0;0.1;-7.09;0.03;94;10;med
0.53;195653;0.92;0;0.06;-4.17;0.06;111.13;3;med
0.37;225933;0.95;0;0.03;-6.18;0.14;160.27;2;med
0.85;330000;0.95;0.53;0.3;-4.12;0.19;127.99;5;low
0.22;381400;0.03;0.9;0.13;-30.33;0.05;72.22;10;low
0.64;387310;0.89;0.76;0.16;-7.56;0.05;145;9;low
0.85;450542;0.84;0.55;0.06;-7.86;0.23;126;2;low
0.62;407971;0.89;0.8;0.04;-5.57;0.04;136.98;10;low
0.32;174441;0.81;0.82;0.08;-9.86;0.04;132.08;7;low
0.69;487869;0.78;0.87;0.17;-7.25;0.04;121.99;8;low
0.54;228773;0.49;0;0.23;-11.67;0.05;181.17;0;med
0.43;132173;0.98;0.41;0.34;-6.35;0.04;138.01;0;low
0.23;285873.5;0.17;0.06;0.12;-19.96;0.04;138.28;3;low
0.37;271727;0.26;0;0.24;-15.26;0.05;108.93;4;low
0.78;151480;0.49;0;0.2;-11.05;0.12;127.39;2;med
0.67;68907;0.04;0;0.81;-23.71;0.91;100.56;6;low
0.47;230689;0.82;0;0.42;-6.28;0.3;84;0;low
0.63;286690;0.6;0;0.3;-8;0.03;125.02;8;low
0.74;431429;0.85;0.01;0.03;-6.63;0.04;126.01;11;low
0.78;281747;0.72;0;0.16;-5.89;0.04;126.04;2;med
0.32;249827;0.99;0;0.85;-3.26;0.18;160.11;7;low
0.4;308006;0.33;0;0.27;-10.92;0.04;98.81;4;med
0.43;442107;0.54;0.02;0.08;-8.15;0.03;148.1;11;med
0.26;363493;0.77;0;0.35;-3.86;0.05;145.44;6;low
0.75;277706;0.96;0;0.37;-4.92;0.09;159.95;8;low
0.89;247627;0.31;0;0.08;-12.41;0.11;112.39;11;med
0.69;66093;0.13;0;0.09;-18.82;0.89;88.5;7;low
0.83;176000;0.77;0;0.04;-6.39;0.06;127.99;1;low
0.56;295936;0.6;0;0.09;-8.44;0.4;196.75;8;low
0.65;172042;0.47;0;0.32;-13.76;0.18;96.35;8;med
0.75;216106;0.51;0.02;0.65;-7.96;0.05;96.48;6;low
0.56;510469;0.88;0.84;0.07;-8.36;0.04;127.98;9;low
0.63;240867;0.68;0;0.13;-7.28;0.03;135.01;5;med
0.79;199693;0.44;0;0.24;-10.57;0.03;110.13;10;med
0.35;627330;0.29;0.66;0.25;-15.8;0.09;193.04;1;low
0.55;179800;0.7;0;0.16;-7.61;0.03;108;7;low
0.38;207227;0.76;0.53;0.58;-6.02;0.03;95.12;2;low
0.79;235703;0.45;0;0.13;-7.57;0.2;98.06;8;high
0.52;380267;0.91;0.04;0.31;-7.59;0.05;174.27;9;med
0.42;158627;0.83;0.9;0.08;-9.21;0.04;139.51;5;low
0.49;311147;0.69;0;0.35;-5.62;0.09;144.96;8;med
0.53;1611347;0.45;0.1;0.1;-9.42;0.04;146.39;3;low
0.61;159173;0.55;0.82;0.11;-9;0.04;116.44;2;low
0.71;570803;0.9;0.84;0.57;-10.96;0.05;127.99;1;low
0.8;173571;0.58;0;0.28;-9.34;0.12;127.13;10;low
0.23;195693;0.96;0.15;0.1;-7.64;0.13;175.39;11;low
0.81;382800;0.89;0;0.47;-6.2;0.07;106.02;8;low
0.54;214056;0.69;0;0.75;-8.19;0.47;79.86;11;low
0.5;268173.5;0.58;0;0.78;-8.8;0.05;105.84;2;low
0.73;241867;0.65;0.39;0.17;-10.79;0.08;94.97;6;med
0;71398;0;0.12;0.69;-17.5;0;0;10;med
0.7;416080;0.73;0;0.14;-7.78;0.1;127.99;9;low
0.72;186178;0.14;0;0.38;-10.95;0.15;120.82;8;low
0.73;410654;0.66;0.8;0.08;-7.16;0.05;128;5;low
0.69;154813;0.24;0;0.23;-19.28;0.09;136.69;0;low
0.86;247467;0.41;0;0.34;-11.53;0.03;118.03;8;med
0.35;190421;0.24;0;0.41;-16.57;0.05;83.92;7;low
0.63;255000;0.41;0.85;0.1;-12.42;0.05;160.04;8;low
0.72;144000;0.68;0;0.12;-8.04;0.24;80;7;med
0.77;389107;0.39;0;0.14;-9.91;0.04;87.86;8;med
0.36;255920;1;0.7;0.42;-3.35;0.07;137.18;4;low
0.14;306200;0.95;0.91;0.12;-11;0.06;167.84;4;low
0.62;312686;0.91;0.2;0.33;-2.14;0.04;87.49;7;low
0.32;115907;0.98;0.01;0.46;-4.37;0.07;152.92;4;med
0.78;185717;0.79;0;0.31;-4.25;0.29;135.97;8;low
0.7;224947;0.79;0;0.16;-3.69;0.05;84.02;7;low
0.49;152573;0.12;0.17;0.08;-19.3;0.04;90.91;10;low
0.76;150337;0.34;0.94;0.11;-10.65;0.09;90.99;0;low
0.56;188120;0.25;0;0.13;-12.88;0.33;125.71;8;med
0.54;350493;0.27;0;0.32;-10.14;0.04;97.17;0;med
0.23;169643;0.36;0.57;0.7;-11.39;0.04;104.58;0;low
0.78;159418;0.43;0.02;0.11;-11.81;0.04;146.48;0;low
0.8;398173;0.91;0.2;0.25;-4.68;0.07;128.01;4;low
0.79;240880;0.67;0;0.09;-5.34;0.07;81.91;1;low
0.5;297093;0.95;0.12;0.64;-3.13;0.06;105.01;4;low
0.35;191013;0.98;0;0.13;-3.44;0.14;166.83;0;low
0.26;215760;0.49;0.89;0.08;-7.97;0.03;131.69;2;low
0.36;239360;0.22;0;0.14;-13.15;0.03;118.13;1;low
0.79;503250;0.82;0.08;0.2;-10.56;0.05;118.8;1;med
0.78;403917;0.69;0.92;0.13;-7.91;0.06;138.04;11;low
0.26;171733;0.13;0;0.97;-20.32;0.05;82.04;4;low
0.48;165233.5;0.11;0;0.07;-20.96;0.05;138.36;7;low
0.53;177000;0.79;0.85;0.15;-13.48;0.04;130.85;0;low
0.64;538738;0.79;0.84;0.34;-11.58;0.04;134.99;1;low
0.44;164000;0.12;0;0.1;-13.15;0.04;85.94;10;low
0.81;368000;0.49;0.91;0.11;-13.1;0.06;128;1;low
0.62;223667;0.15;0.83;0.11;-18.04;0.04;83.76;2;low
0.71;428471;0.96;0.81;0.09;-9.21;0.04;130.01;10;low
0.84;362880;0.7;0;0.08;-6.4;0.17;125.01;6;low
0.31;152813;0.04;0.93;0.1;-21.14;0.04;82.76;8;low
0.66;123667;0.73;0.68;0.29;-10.79;0.03;135.08;7;low
0.4;192307;0.29;0;0.09;-10.9;0.04;98.53;2;low
0.51;251280;0.91;0;0.28;-5.58;0.05;110.09;7;low
0.69;251451;0.52;0;0.17;-10.33;0.03;102.02;1;low
0.88;261794;0.65;0.06;0.13;-9.65;0.23;98.4;7;med
0.6;169333;0.68;0;0.1;-11.27;0.03;109.81;0;low
0.32;202853;0.28;0;0.37;-12.66;0.03;87;3;low
0.67;208907;0.59;0;0.32;-12.08;0.03;109.98;4;low
0.52;153040;0.75;0.16;0.43;-5.97;0.04;118.33;0;low
0.51;219683;0.4;0;0.09;-9.35;0.32;95.06;5;high
0.47;213827;0.39;0.04;0.11;-12.29;0.03;169.9;5;med
0.52;207480;0.56;0;0.99;-9.2;0.36;75.88;0;med
0.81;310115;0.86;0;0.15;-2.37;0.34;125.01;1;low
0.68;192400;0.35;0;0.3;-5.92;0.03;108.67;5;med
0.52;430600;1;0.02;0.13;-7.4;0.05;140.7;3;low
0.42;217627;0.99;0.29;0.15;-4.05;0.28;121.99;10;low
0.37;180733;0.63;0;0.2;-7.08;0.06;174.39;2;med
0.43;133280;0.14;0;0.08;-15.74;0.04;102.83;0;low
0.64;211602;0.45;0.02;0.09;-7.64;0.04;95.05;4;med
0.44;325400;0.9;0;0.18;-5.36;0.1;139.49;6;low
0.43;197400;0.27;0.09;0.18;-15.99;0.05;105.88;11;low
0.55;417870;0.95;0.9;0.11;-6.16;0.05;140;6;low
0.62;269999;0.89;0.64;0.26;-5.88;0.04;128;5;low
0.66;246667;0.99;0.71;0.37;-3.86;0.04;95.07;8;low
0.38;243640;0.87;0;0.09;-5.51;0.04;126.7;4;low
0.62;230747;0.4;0;0.14;-10.14;0.31;78.32;1;med
0.73;77588;0.47;0.73;0.15;-10;0.25;157.04;5;low
0.96;197467;0.67;0;0.17;-9.73;0.1;102.48;0;med
0.73;91800;0.7;0.41;0.39;-5.47;0.04;99.98;9;low
0.76;373000;0.6;0;0.08;-14.75;0.05;114.6;0;low
0.92;359288;0.64;0.88;0.07;-6.79;0.17;145.99;11;low
0.51;253293;0.89;0;0.08;-8.17;0.03;112.25;9;low
0.88;348000;0.43;0.94;0.08;-8.46;0.17;128;11;low
0.33;187984;0.89;0.63;0.23;-5.96;0.03;84.55;0;low
0.62;213493;0.85;0;0.19;-4.32;0.04;107;10;med
0.57;208125;0.8;0;0.09;-3.17;0.19;97.97;4;med
0.49;258787;0.88;0.75;0.13;-5.53;0.16;159.69;6;low
0.73;152107;0.74;0.02;0.1;-7.98;0.04;96.03;9;med
0.72;143334;0.43;0;0.35;-8.99;0.05;108.99;1;high
0.26;282667;0.38;0.18;0.19;-13.62;0.06;135.47;4;low
0.62;192000;0.28;0;0.16;-13.19;0.05;117.83;7;low
0.58;219400;0.94;0;0.51;-4.85;0.29;129.17;6;high
0.76;210333;0.59;0;0.1;-8.1;0.24;167.93;9;low
0.57;324624;0.71;0.69;0.08;-5.55;0.05;172.99;1;low
0.51;201350;0.93;0;0.1;-4.69;0.05;122.04;6;high
0.53;190440;0.19;0;0.06;-16.03;0.03;105.6;9;low
0.57;424973;0.89;0.91;0.13;-10.24;0.05;123.94;7;low
0.44;250440;0.62;0;0.14;-8.13;0.04;113.02;6;med
0.48;172000;0.91;0;0.29;-3.99;0.14;182.06;10;med
0.69;184625;0.55;0;0.65;-6.97;0.07;130.02;1;med
0.79;261400;0.42;0;0.12;-8.1;0.03;111.94;5;med
0.84;257000;0.61;0.73;0.05;-9.57;0.05;123.88;11;low
0.55;179533;0.84;0;0.91;-9.06;0.06;83.96;2;low
0.64;176427;0.71;0.87;0.12;-2.26;0.08;93.09;6;low
0.64;278867;0.73;0;0.09;-5.45;0.05;98.96;4;med
0.58;225080;0.53;0;0.2;-9.47;0.19;139.77;6;low
0.55;409200;0.56;0;0.17;-7.79;0.03;105.08;9;low
0.51;238000;0.52;0;0.12;-18.98;0.03;95.49;11;low
0.48;247120;0.81;0;0.11;-4.58;0.04;144.45;7;low
0.73;163944;0.5;0;0.12;-6.72;0.03;122.32;2;low
0.39;506539;0.79;0.78;0.22;-9.85;0.06;113.2;7;low
0.24;254933;0.14;0.86;0.1;-15.98;0.03;78.98;2;low
0.85;147907;0.7;0;0.14;-5.91;0.34;155.07;8;high
0.42;43727;0.92;0.9;0.1;-8.22;0.04;132.02;7;low
0.61;184811;0.53;0;0.65;-15.56;0.04;133.02;2;low
0.66;225573;0.83;0.9;0.23;-6.26;0.06;120.03;11;low
0.43;246857.5;0.74;0;0.1;-6.35;0.36;131.2;2;med
0.65;458483;0.99;0.84;0.4;-5.52;0.05;144.99;1;low
0.51;118480;0.1;0;0.13;-17.74;0.21;198.06;4;low
0.67;175933;0.51;0;0.16;-10.92;0.03;130.42;9;low
0.73;223105;0.76;0;0.15;-4.18;0.03;108.01;4;low
0.58;144333;0.58;0.64;0.12;-7.51;0.04;104.78;9;med
0.46;230400;0.99;0.09;0.11;-2.89;0.07;150.1;1;low
0.66;263880;0.93;0;0.87;-2.09;0.32;81.04;7;med
0.87;171485;0.82;0;0.1;-7.73;0.05;123.02;5;low
0.64;214400;0.78;0;0.23;-4.81;0.09;96.99;4;high
0.41;155040;0.37;0;0.58;-12.87;0.03;81.9;2;low
0.79;210000;0.11;0;0.1;-21.01;0.04;102.09;9;med
0.47;71625;0.83;0.78;0.1;-14.31;0.05;134.05;1;low
0.86;222840;0.61;0;0.32;-10.7;0.11;107.98;1;med
0.69;111827;0.19;0;0.12;-19.04;0.95;82.98;11;low
0.37;91233;0.77;0.24;0.27;-5.78;0.06;97.94;9;low
0.86;254000;0.65;0.01;0.37;-6.86;0.05;119.99;9;med
0.52;366307;0.96;0.08;0.57;-9.83;0.05;98.66;4;low
0.84;219936;0.68;0.81;0.06;-6.97;0.06;125;10;low
0.43;261793.5;0.39;0;0.07;-11.8;0.26;83.41;7;low
0.94;271333;0.81;0;0.47;-9.58;0.33;113.99;6;low
0.79;257419;0.64;0.39;0.23;-7.85;0.29;124.05;11;low
0.78;31760;0.34;0;0.1;-14.86;0.33;140.72;2;low
0.5;183440;0.55;0.15;0.12;-12.38;0.07;137.22;0;med
0.72;526000;0.75;0.85;0.13;-12.74;0.05;120.01;11;low
0.57;194677;0.99;0.25;0.14;-4.32;0.1;150.01;10;low
0.42;221607;0.94;0;0.5;-0.31;0.08;141.77;11;low
0.52;292480;0.89;0;0.84;-7.07;0.04;108.17;11;low
0.26;233520;0.93;0;0.2;-2.8;0.09;161.93;9;med
0.72;124891;0.67;0.87;0.11;-11.51;0.05;124.97;0;low
0.51;187253;0.84;0.05;0.76;-6.34;0.07;125.06;5;low
0.72;283573;0.43;0;0.1;-9.14;0.04;135.88;6;med
0.7;280608.5;0.83;0;0.1;-4.48;0.17;94.14;2;med
0.36;194813;0.98;0.54;0.23;-5.23;0.1;92.87;2;low
0.73;144927;0.63;0;0.11;-9.73;0.12;90.04;10;low
0.66;294819;0.6;0;0.29;-10.83;0.27;118.01;1;med
0.79;173987;0.63;0;0.33;-5.61;0.05;103.97;1;high
0.81;411597;0.91;0.86;0.09;-9.72;0.05;124.99;2;low
0.26;276613;0.94;0;0.06;-5.26;0.15;143.76;0;med
0.29;418075;0.37;0.91;0.11;-14.45;0.04;169.65;1;low
0.19;218019;0.94;0;0.41;3.37;0.1;119.77;7;low
0.28;236287;0.2;0.95;0.14;-15.84;0.04;91.51;2;low
0.31;108627;0.04;0.9;0.14;-29.94;0.05;149.15;1;med
0.66;1118786;0.14;0;0.39;-22.39;0.95;76.64;1;low
0.63;405291;0.54;0;0.32;-13.52;0.03;121.93;2;med
0.83;155000;0.3;0;0.07;-17.11;0.48;93.1;7;high
0.45;259867;0.37;0.48;0.14;-13.2;0.03;94.45;7;med
0.5;299827;0.33;0;0.11;-10.94;0.04;168.14;10;med
0.51;213267;0.96;0;0.14;-5.26;0.1;134;5;high
0.57;513027;0.19;0.04;0.09;-15.06;0.13;146.28;5;low
0.35;192960;0.07;0;0.08;-17.66;0.03;75.46;5;low
0.48;435573;0.33;0.85;0.18;-13.28;0.04;113.9;5;low
0.77;338813;0.85;0;0.2;-5.94;0.43;85.52;8;low
0.67;282480;0.81;0;0.06;-5.7;0.04;130.01;10;low
0.64;179571;0.73;0;0.11;-7.12;0.04;140.02;0;low
0.64;206038;0.2;0.88;0.09;-12.14;0.03;106.09;7;low
0.76;229616;0.46;0.91;0.11;-12.31;0.11;92;0;low
0.35;144754;0.97;0;0.22;-4.16;0.06;185.92;10;low
0.17;155862;0.79;1;0.33;-18.3;0.08;113.07;1;med
0.56;189632;0.87;0;0.1;-3.63;0.03;127.96;4;low
0.81;228733;0.68;0;0.23;-12.1;0.05;106.96;11;low
0.85;251573;0.58;0;0.35;-9.44;0.25;80.96;7;low
0.5;173053;0.99;0.11;0.44;-3.82;0.13;180.05;3;low
0.76;143133;0.53;0.87;0.11;-11.86;0.2;82.78;6;med
0.53;276811;0.2;0.13;0.12;-13.88;0.03;107.4;4;low
0.6;257939;0.68;0;0.83;-9.81;0.93;85.22;4;low
0.71;325533;0.5;0.11;0.1;-14.55;0.25;172.35;1;low
0.83;182812;0.44;0.85;0.15;-11.4;0.05;130;0;low
0.73;177680;0.73;0;0.1;-7.5;0.03;129.38;2;low
0.63;182040;0.3;0;0.15;-11.6;0.05;82.16;11;low
0.29;234040;0.09;0.88;0.13;-21.12;0.04;70.31;8;low
0.5;340690;0.95;0.32;0.37;-7.94;0.09;174;9;low
0.85;232568;0.72;0.41;0.15;-8.02;0.22;128.01;6;low
0.79;431126;0.67;0.94;0.07;-11.36;0.05;131.99;2;low
0.7;266713;0.99;0.21;0.05;-5.9;0.06;140.01;7;low
0.76;204160;0.9;0;0.18;-5.37;0.37;103.64;10;med
0.46;171200;0.69;0.01;0.23;-7.87;0.04;158.95;2;med
0.62;206707;0.47;0.02;0.13;-4.94;0.03;130.05;7;low
0.43;202488;0.5;0.06;0.34;-8.99;0.05;106.59;9;low
0.63;173893;0.42;0.03;0.13;-11.15;0.04;119.74;8;low
0.68;246465;0.9;0;0.1;-6.72;0.19;150;4;low
0.56;405838;0.92;0.62;0.12;-7.92;0.05;138;7;low
0.38;190093;0.45;0.04;0.07;-9.89;0.05;111.29;10;low
0.63;453891;0.92;0.81;0.17;-5.13;0.04;146.02;11;low
0.61;256267;0.39;0;0.11;-10.76;0.04;123.94;0;high
0.75;216987;0.7;0;0.07;-4.72;0.03;92.99;0;med
0.66;213095;0.84;0.04;0.32;-5.99;0.08;122;5;low
0.55;480028;0.97;0.08;0.51;-2.78;0.05;110.01;8;low
0.27;183453;0.4;0.89;0.13;-10.8;0.07;186.21;0;low
0.73;231840;0.72;0.03;0.35;-12.68;0.04;121.95;0;med
0.3;223187;0.27;0.8;0.15;-13.73;0.06;130.46;4;low
0.53;193827;0.48;0;0.09;-10.31;0.04;156.19;5;low
0.39;170080;0.59;0.83;0.32;-9;0.05;87.25;7;low
0.72;298933;0.86;0;0.02;-14.45;0.17;143.67;1;med
0.33;200293;0.34;0.01;0.28;-11.04;0.03;116.94;2;low
0.51;342406;0.92;0;0.11;-6.33;0.13;156.09;7;low
0.75;204933;0.66;0;0.32;-10.11;0.19;90.06;6;low
0.75;226040;0.69;0;0.42;-8.03;0.15;104.04;0;low
0.84;248115;0.71;0;0.11;-4.33;0.06;124.04;1;low
0.75;189253;0.54;0;0.09;-4.05;0.06;124.01;5;high
0.75;159453;0.7;0;0.21;-6.53;0.31;132.06;11;high
0.56;174010;0.3;0.69;0.15;-9.66;0.6;109.2;9;low
0.8;135878;0.76;0;0.12;-5.39;0.03;129.96;2;high
0.21;345200;0.26;0;0.11;-12.58;0.03;173.47;2;med
0.48;198808;0.04;0;0.13;-22.85;0.06;79.14;0;med
0.93;164603;0.52;0;0.09;-6.46;0.2;139.99;9;low
0.5;245125;0.41;0.89;0.11;-13.71;0.29;90;6;low
0.32;256072;0.83;0;0.07;-4.31;0.06;139.16;7;med
0.73;120047;0.5;0.86;0.11;-8.49;0.05;160.15;10;low
0.65;159150;0.71;0;0.12;-6.01;0.04;80.5;5;high
0.93;199296;0.65;0;0.2;-6.9;0.26;98.02;0;med
0.73;113528;0.74;0.76;0.1;-11.73;0.06;93.04;7;high
0.65;173987;0.77;0;0.23;-5.27;0.1;169.96;4;low
0.76;161971;0.19;0.89;0.05;-12.33;0.21;85.97;0;low
0.56;240253;0.53;0;0.1;-6.14;0.05;79.79;8;med
